Temp (Ohm) (X58257),Temp (Ohm) (X53853),Temp (Ohm) (X53851),Temp (Ohm) (X53871)
2183.89,350.699,373.52,397.137
2183.89,350.724,373.573,397.206
2183.96,350.724,373.591,397.206
2183.53,350.766,373.591,397.25
2184.18,350.766,373.617,397.311
2184.75,350.824,373.22,397.311
2184.75,350.876,373.633,397.346
2185.62,350.876,373.638,397.346
2186.19,350.921,373.638,397.366
2186.19,350.921,373.672,397.384
2187.15,350.945,373.719,397.384
2187.15,350.946,373.719,397.387
2187.54,350.946,373.76,397.423
2187.52,350.944,373.76,397.428
2187.52,350.944,373.825,397.457
2186.89,350.963,373.857,397.457
2186.89,350.994,373.857,397.548
2187.35,350.994,373.864,397.559
2187.82,351.056,373.864,397.559
2187.82,350.994,373.864,397.598
2189.15,351.113,373.89,397.598
2187.34,351.127,373.89,397.603
2189.68,351.127,373.934,397.598
2189.76,351.118,373.934,397.598
2189.76,351.144,373.989,397.613
2190.11,351.144,374.007,397.613
2190.38,351.166,374.007,397.683
2190.38,351.166,374.062,397.735
2190.04,351.214,374.03,397.735
2190.04,351.235,374.094,397.806
2190.39,351.235,374.109,397.61
2191.25,351.307,374.109,397.847
2191.25,351.307,374.102,397.861
2192.14,351.338,374.137,397.861
2192.14,351.377,374.137,397.872
2192.97,351.377,374.188,397.901
2193.35,351.377,374.188,397.901
2193.35,351.266,374.223,397.902
2193.25,351.377,374.277,397.902
2190.05,351.383,374.277,397.981
2192.75,351.383,374.319,398.037
2193.04,351.453,374.319,398.037
2193.04,351.468,374.333,398.095
2193.85,351.468,374.347,398.095
2194.31,351.534,374.347,398.128
2194.31,351.534,374.354,398.121
2195.15,351.564,374.372,398.121
2195.15,351.592,374.395,398.12
2196.07,351.592,374.413,397.781
2196.46,351.594,374.413,398.162
2196.46,351.594,374.485,398.159
2196.5,351.589,374.508,398.159
2196.5,351.61,374.508,398.2
2196.51,351.61,374.556,398.243
2196.67,351.638,374.556,398.243
2196.67,351.565,374.615,398.328
2196.52,351.713,374.603,398.328
2194.13,351.719,374.603,398.391
2197.46,351.719,374.606,398.408
2197.86,351.779,374.606,398.408
2197.86,351.803,374.633,398.398
2198.96,351.803,374.651,398.398
2198.61,351.846,374.651,398.44
2199.47,351.846,374.685,398.422
2199.76,351.847,374.658,398.422
2199.76,351.831,374.79,398.479
2199.59,351.831,374.806,397.89
2199.57,351.845,374.806,398.574
2199.57,351.845,374.836,398.571
2199.69,351.944,374.862,398.571
2199.69,351.935,374.862,398.636
2200.45,351.935,374.846,398.653
2201.42,352.021,374.846,398.648
2201.42,351.603,374.884,398.636
2202.16,352.022,374.914,398.636
2202.16,352.033,374.914,398.673
2202.24,352.033,374.962,398.688
2202.36,352.02,374.962,398.688
2202.36,352.057,375.03,398.745
2202.23,352.057,375.058,398.745
2202.74,352.07,375.058,398.828
2202.4,352.07,375.081,398.867
2202.75,352.125,374.613,398.867
2202.75,352.168,375.101,398.905
2203.54,352.168,375.101,398.905
2204.06,352.234,375.101,398.931
2204.06,352.234,375.129,398.954
2204.98,352.27,375.136,398.954
2204.98,352.272,375.136,398.937
2205.56,352.272,375.213,398.974
2205.59,352.248,375.213,398.979
2205.59,352.248,375.265,399.024
2205.25,352.279,375.3,399.024
2205.25,352.315,375.3,399.12
2205.65,352.315,375.318,399.152
2206.28,352.383,375.318,399.152
2206.28,352.326,375.335,399.173
2207.25,352.431,375.331,399.173
2206.95,352.458,375.331,399.168
2208.13,352.458,375.389,399.158
2208.38,352.471,374.709,399.158
2208.38,352.462,375.456,399.214
2208.3,352.462,375.459,399.214
2208.48,352.482,375.459,399.238
2208.48,352.482,375.495,399.27
2208.6,352.498,375.457,399.27
2208.6,352.546,375.576,399.379
2208.61,352.546,375.567,399.184
2209.55,352.63,375.567,399.428
2209.55,352.63,375.561,399.423
2210.71,352.652,375.582,399.423
2210.71,352.668,375.582,399.414
2211.13,352.668,375.624,399.428
2211.46,352.678,375.624,399.428
2211.46,352.588,375.689,399.459
2211.17,352.663,375.725,399.459
2209.29,352.686,375.725,399.534
2210.99,352.686,375.769,399.591
2211.16,352.732,375.769,399.591
2211.16,352.764,375.788,399.652
2211.85,352.764,375.809,399.652
2212.36,352.833,375.809,399.7
2212.36,352.833,375.816,399.719
2213.32,352.887,375.841,399.719
2213.32,352.903,375.852,399.69
2214.15,352.903,375.846,399.232
2214.62,352.899,375.846,399.707
2214.62,352.899,375.891,399.727
2214.78,352.906,375.95,399.727
2214.78,352.947,375.95,399.747
2214.9,352.947,376.001,399.776
2214.92,352.948,376.001,399.776
2214.92,352.871,376.053,399.877
2214.82,352.986,376.064,399.877
2213.42,353.0,376.064,399.931
2215.34,353.0,376.087,399.973
2215.89,353.09,376.087,399.973
2215.89,353.126,376.089,400.002
2216.17,353.126,376.121,400.002
2217.01,353.148,376.121,400.033
2217.01,353.148,376.124,400.057
2217.75,353.181,376.088,400.057
2217.75,353.187,376.169,400.024
2218.39,353.187,376.211,399.696
2218.58,353.196,376.211,400.07
2218.58,353.196,376.273,400.094
2218.74,353.206,376.293,400.094
2218.74,353.224,376.293,400.142
2218.51,353.224,376.367,400.205
2218.64,353.245,376.367,400.205
2218.64,353.194,376.385,400.273
2219.24,353.35,376.386,400.273
2216.52,353.369,376.386,400.306
2220.4,353.369,376.389,400.312
2220.65,353.397,376.389,400.312
2220.65,353.418,376.414,400.333
2221.21,353.418,376.446,400.333
2221.72,353.46,376.446,400.364
2221.72,353.46,376.47,400.387
2222.14,353.473,376.485,400.387
2222.14,353.504,376.525,400.384
2222.7,353.504,376.536,400.043
2222.71,353.495,376.536,400.432
2222.71,353.495,376.638,400.464
2222.82,353.504,376.651,400.464
2222.82,353.529,376.651,400.516
2222.72,353.529,376.674,400.559
2222.91,353.573,376.674,400.559
2222.91,353.573,376.721,400.642
2223.15,353.604,376.731,400.642
2221.3,353.663,376.731,400.679
2224.18,353.663,376.73,400.7
2224.63,353.708,376.73,400.7
2224.63,353.75,376.764,400.697
2225.2,353.75,376.774,400.697
2225.83,353.771,376.774,400.721
2225.83,353.771,376.818,400.756
2226.54,353.803,376.834,400.756
2226.54,353.818,376.847,400.75
2226.93,353.818,376.885,400.623
2227.08,353.812,376.885,400.791
2227.08,353.812,376.934,400.806
2226.94,353.816,376.992,400.806
2226.94,353.838,376.992,400.87
2226.96,353.838,377.035,400.932
2227.24,353.864,377.035,400.932
2227.24,353.877,377.064,401.008
2227.5,353.903,377.08,401.008
2226.26,353.933,377.08,401.036
2228.49,353.933,377.061,401.045
2229.0,354.025,377.061,401.045
2229.0,354.049,377.104,401.034
2230.1,354.049,377.116,401.034
2230.59,354.056,377.116,401.072
2230.59,354.056,377.157,401.08
2230.82,354.08,377.157,401.08
2230.82,354.085,377.238,401.116
2230.57,354.085,377.261,400.94
2230.44,354.082,377.261,401.212
2230.44,354.082,377.304,401.242
2230.5,354.128,377.329,401.242
2230.5,354.168,377.329,401.302
2231.23,354.168,377.319,401.323
2231.94,354.235,377.319,401.323
2231.94,354.073,377.347,401.306
2233.09,354.263,377.36,401.306
2230.37,354.268,377.36,401.329
2232.95,354.268,377.435,401.349
2233.19,354.259,377.435,401.349
2233.19,354.278,377.49,401.414
2232.96,354.278,377.508,401.414
2233.22,354.307,377.508,401.485
2233.22,354.307,377.53,401.5
2233.67,354.344,377.482,401.5
2233.67,354.385,377.565,401.547
2234.28,354.385,377.562,401.141
2235.13,354.425,377.562,401.569
2235.13,354.425,377.566,401.59
2235.86,354.484,377.59,401.59
2235.86,354.51,377.59,401.601
2236.39,354.51,377.634,401.616
2237.04,354.516,377.634,401.616
2237.04,354.333,377.692,401.652
2236.97,354.521,377.744,401.652
2234.56,354.525,377.744,401.72
2236.68,354.525,377.79,401.75
2236.97,354.555,377.79,401.75
2236.97,354.577,377.823,401.817
2237.06,354.577,377.846,401.817
2237.59,354.61,377.846,401.854
2237.53,354.61,377.851,401.869
2238.2,354.693,377.81,401.869
2238.2,354.727,377.867,401.886
2239.43,354.727,377.866,401.437
2240.01,354.75,377.866,401.88
2240.01,354.75,377.927,401.911
2240.06,354.747,377.992,401.911
2240.06,354.756,377.992,401.92
2240.33,354.756,378.032,401.973
2239.97,354.783,378.032,402.021
2239.97,354.342,378.067,402.097
2240.42,354.862,378.056,402.097
2240.42,354.901,378.056,402.117
2241.44,354.901,378.068,402.152
2242.45,354.934,378.068,402.152
2242.45,354.927,378.107,402.115
2242.71,354.927,378.154,402.115
2241.44,354.942,378.154,402.137
2242.28,354.942,378.229,402.198
2242.31,354.942,377.823,402.198
2242.31,354.969,378.239,402.252
2242.57,354.969,378.257,402.252
2242.92,355.015,378.257,402.307
2242.92,355.015,378.296,402.362
2243.24,355.064,378.309,402.362
2243.24,355.114,378.309,402.355
2244.62,355.114,378.279,402.369
2245.47,355.145,378.279,402.355
2245.47,355.145,378.354,402.358
2245.55,355.144,378.424,402.358
2245.55,355.161,378.424,402.429
2245.23,355.161,378.471,402.486
2245.36,355.174,378.471,402.486
2245.36,355.138,378.491,402.555
2245.85,355.218,378.47,402.555
2244.54,355.28,378.47,402.57
2247.01,355.28,378.49,402.564
2247.59,355.314,378.49,402.564
2247.59,355.324,378.539,402.56
2248.18,355.324,378.579,402.56
2248.39,355.327,378.579,402.613
2248.39,355.327,378.594,402.609
2248.4,355.338,378.552,402.609
2248.4,355.35,378.694,402.71
2248.11,355.35,378.701,402.295
2248.4,355.407,378.701,402.791
2248.4,355.407,378.715,402.814
2248.9,355.461,378.724,402.814
2248.9,355.521,378.724,402.793
2250.55,355.521,378.745,402.827
2250.95,355.522,378.745,402.827
2250.95,355.309,378.778,402.824
2250.91,355.518,378.845,402.824
2247.35,355.544,378.845,402.863
2250.77,355.544,378.885,402.926
2250.9,355.557,378.885,402.926
2250.9,355.574,378.93,402.986
2251.14,355.574,378.951,402.986
2251.68,355.634,378.951,403.038
2251.49,355.634,378.964,403.095
2251.98,355.663,378.873,403.095
2251.98,355.746,378.977,403.103
2252.99,355.746,378.989,402.727
2253.96,355.749,378.989,403.107
2253.96,355.749,379.021,403.109
2254.45,355.769,379.038,403.109
2254.45,355.783,379.038,403.108
2254.64,355.783,379.117,403.141
2254.29,355.772,379.117,403.175
2254.29,355.496,379.187,403.218
2254.11,355.803,379.187,403.218
2254.11,355.826,379.187,403.297
2254.98,355.826,379.208,403.353
2255.16,355.889,379.208,403.353
2255.16,355.941,379.204,403.376
2255.94,355.941,379.236,403.376
2255.44,356.001,379.236,403.379
2257.03,356.001,379.256,403.367
2257.51,355.991,379.057,403.367
2257.51,355.971,379.342,403.379
2257.63,355.971,379.361,403.379
2257.56,356.003,379.361,403.441
2257.56,356.003,379.422,403.499
2257.31,356.031,379.445,403.499
2257.31,356.057,379.445,403.535
2257.74,356.057,379.47,403.473
2258.21,356.104,379.47,403.638
2258.21,355.443,379.454,403.616
2259.55,356.181,379.465,403.616
2259.55,356.194,379.465,403.626
2260.01,356.194,379.484,403.636
2260.7,356.195,379.484,403.636
2260.7,356.214,379.544,403.645
2260.66,356.214,379.601,403.645
2260.46,356.219,379.601,403.691
2260.37,356.219,379.639,403.728
2260.44,356.23,379.169,403.728
2260.44,356.27,379.685,403.799
2260.64,356.27,379.692,403.799
2260.95,356.29,379.692,403.861
2260.95,356.29,379.673,403.886
2261.69,356.348,379.717,403.886
2261.69,356.396,379.717,403.898
2262.46,356.396,379.724,403.911
2263.26,356.448,379.724,403.901
2263.26,356.448,379.776,403.907
2264.07,356.43,379.818,403.907
2264.07,356.454,379.818,403.92
2264.36,356.454,379.836,403.949
2264.17,356.453,379.836,403.949
2264.17,356.475,379.919,404.013
2264.12,356.467,379.94,404.013
2263.3,356.508,379.94,404.084
2264.21,356.508,379.963,404.137
2264.4,356.549,379.601,404.137
2264.4,356.594,379.988,404.179
2265.2,356.594,379.986,404.179
2265.48,356.631,379.986,404.202
2265.48,356.631,379.999,404.209
2266.33,356.682,380.029,404.209
2266.33,356.695,380.029,404.215
2267.18,356.695,380.057,404.251
2267.65,356.7,380.057,404.234
2267.65,356.7,380.114,404.237
2267.45,356.706,380.156,404.237
2267.45,356.699,380.156,404.311
2267.29,356.699,380.204,404.348
2267.31,356.735,380.204,404.348
2267.31,356.744,380.219,404.419
2267.94,356.799,380.221,404.419
2266.49,356.87,380.221,404.459
2269.37,356.87,380.21,404.444
2270.0,356.89,380.21,404.444
2270.0,356.891,380.298,404.444
2270.41,356.891,380.319,404.444
2270.26,356.885,380.319,404.483
2270.26,356.885,380.393,404.538
2270.08,356.903,380.286,404.538
2270.08,356.951,380.424,404.623
2270.18,356.951,380.445,404.444
2270.73,356.995,380.445,404.677
2270.73,356.995,380.426,404.704
2271.51,357.07,380.458,404.704
2271.51,357.089,380.458,404.683
2272.65,357.089,380.483,404.69
2273.19,357.106,380.483,404.69
2273.19,356.925,380.525,404.694
2273.4,357.104,380.54,404.694
2271.88,357.114,380.54,404.726
2273.42,357.114,380.605,404.766
2273.05,357.117,380.605,404.766
2273.05,357.154,380.667,404.848
2273.19,357.154,380.685,404.848
2273.64,357.178,380.685,404.909
2273.64,357.178,380.709,404.938
2273.95,357.235,380.686,404.938
2273.95,357.284,380.716,404.971
2274.94,357.284,380.733,404.688
2275.76,357.326,380.733,404.977
2275.76,357.326,380.745,404.976
2276.46,357.346,380.767,404.976
2276.46,357.381,380.767,405.012
2276.91,357.381,380.827,405.022
2276.97,357.35,380.827,405.022
2276.97,357.218,380.88,405.057
2276.35,357.381,380.936,405.057
2274.15,357.385,380.936,405.154
2276.79,357.385,380.925,405.203
2277.35,357.474,380.925,405.203
2277.35,357.519,380.936,405.22
2278.13,357.519,380.958,405.22
2277.79,357.546,380.958,405.213
2279.33,357.546,380.995,405.214
2279.31,357.514,380.899,405.214
2279.31,357.523,381.073,405.249
2279.0,357.523,381.109,405.249
2279.2,357.547,381.109,405.341
2279.2,357.547,381.128,405.402
2279.41,357.633,381.141,405.402
2279.41,357.663,381.141,405.442
2280.73,357.663,381.143,405.375
2281.61,357.707,381.143,405.417
2281.61,357.707,381.187,405.43
2281.91,357.717,381.237,405.43
2281.91,357.729,381.237,405.444
2281.87,357.729,381.276,405.488
2282.21,357.733,381.276,405.488
2282.21,357.749,381.318,405.523
2281.99,357.741,381.358,405.523
2282.42,357.758,381.358,405.603
2282.07,357.758,381.369,405.648
2282.51,357.826,380.8,405.648
2282.51,357.895,381.366,405.677
2283.41,357.895,381.39,405.677
2283.9,357.919,381.39,405.708
2283.9,357.919,381.394,405.702
2285.03,357.947,381.398,405.702
2285.03,357.917,381.492,405.705
2284.76,357.917,381.522,405.678
2284.57,357.944,381.522,405.802
2284.57,357.944,381.566,405.843
2284.8,357.977,381.57,405.843
2284.8,358.021,381.57,405.901
2285.61,358.021,381.586,405.911
2285.95,358.083,381.586,405.911
2285.95,357.966,381.609,405.941
2287.23,358.13,381.633,405.941
2285.76,358.154,381.633,405.928
2287.76,358.154,381.659,405.921
2287.98,358.143,381.659,405.921
2287.98,358.151,381.741,405.992
2287.37,358.151,381.78,405.992
2287.82,358.148,381.78,406.056
2287.82,358.148,381.792,406.093
2287.89,358.192,381.722,406.093
2287.89,358.255,381.821,406.147
2288.43,358.255,381.818,405.755
2289.29,358.289,381.818,406.171
2289.29,358.289,381.826,406.173
2289.85,358.338,381.854,406.173
2289.85,358.355,381.854,406.167
2290.84,358.355,381.881,406.204
2291.19,358.368,381.881,406.204
2291.19,358.183,381.932,406.218
2291.48,358.378,381.979,406.218
2287.78,358.391,381.979,406.266
2291.38,358.391,382.046,406.315
2291.0,358.413,382.046,406.315
2291.0,358.431,382.076,406.397
2291.32,358.431,382.091,406.397
2291.64,358.468,382.091,406.426
2291.64,358.468,382.118,406.466
2291.99,358.519,382.085,406.466
2291.99,358.554,382.115,406.474
2293.31,358.554,382.115,406.161
2293.67,358.591,382.115,406.494
2293.67,358.591,382.157,406.491
2294.6,358.61,382.198,406.491
2294.6,358.634,382.198,406.514
2295.07,358.634,382.222,406.533
2295.2,358.651,382.222,406.533
2295.2,358.493,382.309,406.579
2294.84,358.648,382.322,406.579
2292.16,358.656,382.322,406.647
2294.76,358.656,382.371,406.719
2295.1,358.722,382.371,406.719
2295.1,358.773,382.371,406.766
2295.73,358.773,382.384,406.766
2295.89,358.796,382.384,406.774
2296.39,358.796,382.385,406.788
2297.33,358.853,382.418,406.788
2297.33,358.866,382.429,406.771
2298.15,358.866,382.448,406.399
2298.29,358.846,382.448,406.818
2298.29,358.846,382.536,406.854
2297.83,358.861,382.564,406.854
2297.83,358.866,382.564,406.898
2297.86,358.866,382.605,406.963
2298.11,358.944,382.605,406.963
2298.11,358.647,382.597,407.007
2299.41,359.017,382.615,407.007
2299.41,359.045,382.615,407.007
2300.32,359.045,382.628,406.995
2300.84,359.042,382.628,406.995
2300.84,359.065,382.664,407.013
2300.99,359.065,382.694,407.013
2300.25,359.09,382.694,407.075
2300.98,359.09,382.781,407.125
2301.11,359.072,382.569,407.125
2301.11,359.108,382.825,407.191
2300.83,359.108,382.821,407.191
2301.34,359.147,382.821,407.247
2301.34,359.147,382.803,407.239
2302.27,359.223,382.829,407.239
2302.27,359.25,382.829,407.236
2303.37,359.25,382.862,407.277
2304.01,359.246,382.862,407.27
2304.01,359.246,382.932,407.275
2303.74,359.246,382.984,407.275
2303.74,359.271,382.984,407.376
2303.39,359.271,383.026,407.421
2303.45,359.297,383.026,407.421
2303.45,359.275,383.04,407.469
2304.24,359.359,383.038,407.469
2303.91,359.403,383.038,407.49
2305.34,359.403,383.047,407.478
2306.0,359.445,382.493,407.478
2306.0,359.44,383.08,407.474
2306.56,359.44,383.122,407.474
2306.78,359.445,383.122,407.518
2306.78,359.445,383.172,407.537
2306.95,359.466,383.108,407.537
2306.95,359.472,383.231,407.612
2306.21,359.472,383.251,407.529
2306.6,359.522,383.251,407.71
2306.6,359.522,383.265,407.716
2307.53,359.586,383.261,407.716
2307.53,359.613,383.261,407.732
2308.27,359.613,383.298,407.766
2308.67,359.673,383.298,407.766
2308.67,359.568,383.343,407.744
2309.58,359.673,383.331,407.744
2308.1,359.666,383.331,407.757
2309.71,359.666,383.415,407.773
2309.64,359.648,383.415,407.773
2309.64,359.69,383.463,407.864
2309.24,359.69,383.494,407.864
2309.65,359.749,383.494,407.949
2309.65,359.749,383.496,407.971
2310.15,359.777,383.477,407.971
2310.15,359.812,383.495,407.98
2311.16,359.812,383.518,407.719
2312.03,359.876,383.518,407.981
2312.03,359.876,383.557,407.992
2312.59,359.882,383.572,407.992
2312.59,359.89,383.572,408.008
2312.93,359.89,383.607,408.022
2313.07,359.889,383.607,408.022
2313.07,359.777,383.688,408.071
2312.69,359.896,383.717,408.071
2312.69,359.931,383.717,408.193
2312.75,359.931,383.71,408.222
2313.25,359.995,383.71,408.222
2313.25,360.046,383.755,408.248
2313.61,360.046,383.773,408.248
2314.33,360.076,383.773,408.264
2314.33,360.076,383.772,408.298
2315.63,360.108,383.802,408.298
2315.63,360.11,383.83,408.256
2315.96,360.11,383.846,407.884
2316.23,360.105,383.846,408.289
2316.23,360.105,383.937,408.334
2315.92,360.109,383.966,408.334
2315.92,360.127,383.966,408.402
2315.7,360.127,383.993,408.473
2316.08,360.181,383.993,408.473
2316.08,359.913,383.992,408.515
2317.67,360.289,383.99,408.515
2317.67,360.288,383.99,408.467
2318.45,360.288,384.008,408.495
2318.69,360.277,384.008,408.495
2318.69,360.293,384.106,408.533
2318.44,360.293,384.133,408.533
2319.2,360.295,384.133,408.606
2318.15,360.295,384.157,408.658
2318.38,360.331,383.827,408.658
2318.38,360.403,384.178,408.7
2319.06,360.403,384.185,408.7
2319.51,360.434,384.185,408.738
2319.51,360.434,384.189,408.728
2320.49,360.488,384.216,408.728
2320.49,360.488,384.216,408.741
2321.07,360.488,384.246,408.777
2322.22,360.54,384.246,408.752
2322.22,360.006,384.345,408.794
2322.05,360.536,384.398,408.794
2322.05,360.532,384.398,408.893
2321.68,360.532,384.437,408.907
2321.83,360.549,384.437,408.907
2321.83,360.563,384.452,408.969
2322.06,360.594,384.477,408.969
2322.75,360.657,384.477,409.011
2323.28,360.657,384.447,409.011
2323.65,360.708,384.063,409.011
2323.65,360.742,384.471,409.027
2324.67,360.742,384.503,409.027
2325.07,360.738,384.503,409.026
2325.07,360.738,384.527,409.045
2325.46,360.752,384.562,409.045
2325.46,360.779,384.562,409.058
2325.58,360.779,384.625,409.099
2325.54,360.776,384.625,409.106
2325.54,360.776,384.69,409.148
2325.22,360.807,384.711,409.148
2325.22,360.811,384.711,409.253
2325.58,360.811,384.717,409.29
2325.93,360.86,384.717,409.29
2325.93,360.875,384.741,409.317
2326.46,360.929,384.748,409.317
2327.11,360.964,384.748,409.33
2327.88,360.964,384.738,409.333
2328.45,360.994,384.229,409.333
2328.45,360.992,384.813,409.322
2328.67,360.992,384.845,409.322
2328.88,360.978,384.845,409.338
2328.88,360.978,384.929,409.402
2329.02,361.017,384.932,409.402
2329.02,361.02,384.932,409.426
2328.94,361.02,384.966,409.412
2329.05,361.051,384.966,409.518
2329.05,361.051,385.011,409.564
2329.35,361.131,385.006,409.564
2329.35,361.156,385.006,409.597
2330.12,361.156,384.996,409.608
2331.01,361.198,384.996,409.608
2331.01,361.142,385.017,409.607
2331.78,361.212,385.051,409.607
2330.59,361.262,385.051,409.624
2332.4,361.262,385.091,409.631
2332.34,361.236,384.495,409.631
2332.34,361.236,385.152,409.655
2332.15,361.236,385.214,409.655
2332.28,361.246,385.214,409.749
2332.28,361.246,385.237,409.775
2332.41,361.282,385.228,409.775
2332.41,361.349,385.248,409.856
2332.95,361.349,385.259,409.665
2333.7,361.415,385.259,409.871
