Time (s),Temp (Ohm) (X93305),Temp (Ohm) (X58257),Temp (Ohm) (X53851),Pressure (Torr),Temp (Ohm) (X53871)
33799.6,5934.44,575.851,91.966,0.000104156,94.506
33809.6,5934.44,575.851,91.987,0.000104044,94.525
33819.6,5939.25,575.726,92.012,0.000103813,94.525
33829.6,5922.79,575.726,92.012,0.000104084,94.551
33839.6,5922.79,575.47,92.032,0.00010398,94.567
33849.6,5878.86,575.439,92.032,0.000104028,94.577
33859.6,5928.27,575.439,92.057,0.000103885,94.598
33869.6,5829.24,575.558,92.078,0.000103956,94.598
33879.6,5792.19,575.558,92.078,0.000104052,94.624
33889.6,5792.19,576.116,92.102,0.0001039,94.648
33899.6,5793.31,576.087,92.102,0.000103972,94.648
33909.6,5808.23,576.087,92.12,0.000103837,94.668
33919.6,5808.23,576.644,92.148,0.000104076,94.668
33929.6,5846.55,575.903,92.148,0.0001041,94.695
33939.6,5846.55,576.93,92.166,0.000103877,94.719
33949.6,5912.56,576.851,92.052,0.000103789,94.719
33959.6,5938.52,576.851,92.193,0.000104108,94.74
33969.6,5938.52,576.638,92.21,0.000104052,94.74
33979.6,5946.01,576.683,92.21,0.000104076,94.765
33989.6,5946.01,576.683,92.231,0.000103829,94.791
33999.6,5936.04,576.598,92.258,0.000104116,94.791
34009.6,5934.48,576.598,92.258,0.000103972,94.812
34019.6,5934.48,576.384,92.28,0.000103932,94.837
34029.6,5866.46,576.389,92.28,0.0001039,94.837
34039.6,5939.63,576.389,92.307,0.000104028,94.861
34049.6,5804.38,576.905,92.328,0.000104028,94.861
34059.6,5804.5,576.905,92.328,0.00010414,94.886
34069.6,5804.5,577.204,92.347,0.000104164,94.905
34079.6,5824.44,577.445,92.347,0.000103893,94.905
34089.6,5854.72,577.445,92.372,0.00010418,94.93
34099.6,5854.72,577.598,92.396,0.000104044,94.93
34109.6,5923.87,576.556,92.396,0.000104284,94.958
34119.6,5923.87,577.446,92.417,0.00010398,94.98
34129.6,5958.47,577.241,92.357,0.000104276,94.98
34139.6,5956.43,577.241,92.44,0.000104004,95.005
34149.6,5956.43,577.134,92.461,0.00010402,95.005
34159.6,5947.16,577.054,92.461,0.000104028,95.028
34169.6,5947.16,577.054,92.481,0.000103869,95.053
34179.6,5879.4,576.929,92.504,0.000104036,95.053
34189.6,5852.9,576.929,92.504,0.000104148,95.077
34199.6,5852.9,577.179,92.529,0.000104188,95.094
34209.6,5814.45,577.798,92.529,0.000104164,95.104
34219.6,5814.45,577.798,92.552,0.000104108,95.121
34229.6,5895.53,578.186,92.575,0.000103781,95.121
34239.6,5919.9,578.186,92.575,0.000104012,95.15
34249.6,5919.9,578.266,92.595,0.000103964,95.176
34259.6,5964.85,577.952,92.595,0.0001041,95.176
34269.6,5921.39,577.952,92.622,0.00010406,95.196
34279.6,5960.86,577.838,92.641,0.000104028,95.196
34289.6,5959.13,577.091,92.641,0.0001039,95.221
34299.6,5959.13,577.464,92.658,0.000104164,95.243
34309.6,5878.26,577.413,92.658,0.000103789,95.243
34319.6,5828.68,577.413,92.69,0.000103853,95.268
34329.6,5828.68,577.944,92.712,0.000104156,95.268
34339.6,5825.96,578.225,92.712,0.000104028,95.296
34349.6,5825.96,578.225,92.736,0.000103908,95.315
34359.6,5831.54,578.374,92.756,0.000104036,95.315
34369.6,5859.9,578.374,92.756,0.00010414,95.345
34379.6,5859.9,578.701,92.778,0.000103948,95.334
34389.6,5958.63,578.681,92.778,0.000103861,95.37
34399.6,5958.63,578.681,92.8,0.000104172,95.391
34409.6,5982.99,578.307,92.822,0.000103972,95.391
34419.6,5981.54,578.307,92.822,0.000104068,95.415
34429.6,5981.54,577.899,92.846,0.000104036,95.437
34439.6,5903.91,577.908,92.846,0.00010406,95.437
34449.6,5979.06,577.908,92.871,0.000104036,95.464
34459.6,5838.94,578.315,92.89,0.000103988,95.464
34469.6,5835.65,577.772,92.89,0.000104148,95.487
34479.6,5835.65,578.941,92.915,0.00010402,95.51
34489.6,5886.57,578.948,92.915,0.000103972,95.51
34499.6,5911.43,578.948,92.935,0.000104124,95.531
34509.6,5911.43,578.879,92.959,0.000104052,95.531
34519.6,5963.49,579.01,92.959,0.000103916,95.557
34529.6,5963.49,579.01,92.982,0.000103948,95.584
34539.6,5986.52,578.465,92.997,0.000103972,95.584
34549.6,5963.59,578.465,93.004,0.000103964,95.607
34559.6,5963.59,578.21,93.027,0.000103885,95.577
34569.6,5878.04,578.3,93.027,0.000103853,95.63
34579.6,5878.04,578.3,93.052,0.000104172,95.652
34589.6,5836.05,579.041,93.075,0.00010402,95.652
34599.6,5840.77,579.041,93.075,0.000104108,95.677
34609.6,5840.77,579.282,93.095,0.000104044,95.704
34619.6,5861.89,579.323,93.095,0.000104196,95.704
34629.6,5973.06,579.323,93.12,0.000103908,95.726
34639.6,5917.78,579.593,93.141,0.000103988,95.726
34649.6,5952.12,578.149,93.141,0.000103845,95.75
34659.6,5952.12,579.418,93.166,0.000104012,95.776
34669.6,6000.26,579.251,93.166,0.000104012,95.776
34679.6,5999.5,579.251,93.185,0.000104012,95.802
34689.6,5999.5,579.068,93.207,0.000103924,95.802
34699.6,5964.02,578.909,93.207,0.000104084,95.824
34709.6,5964.02,578.909,93.23,0.000104164,95.847
34719.6,5927.64,578.819,93.245,0.000104076,95.847
34729.6,5879.41,578.819,93.257,0.000104092,95.871
34739.6,5879.41,579.139,93.275,0.000104156,95.795
34749.6,5847.29,579.591,93.275,0.000103988,95.896
34759.6,5847.29,579.591,93.3,0.000104164,95.921
34769.6,5871.17,579.967,93.319,0.000103853,95.921
34779.6,5888.96,579.967,93.319,0.000104004,95.942
34789.6,5888.96,580.355,93.342,0.00010398,95.966
34799.6,5957.78,580.401,93.342,0.000103948,95.966
34809.6,5980.68,580.401,93.366,0.000103908,95.991
34819.6,6005.44,580.111,93.388,0.0001039,95.991
34829.6,6005.82,579.726,93.388,0.000104052,96.017
34839.6,6005.82,579.77,93.407,0.000103861,96.039
34849.6,5938.63,579.693,93.407,0.000103845,96.039
34859.6,5925.75,579.693,93.435,0.00010402,96.062
34869.6,5925.75,579.895,93.453,0.000104276,96.062
34879.6,5870.22,580.121,93.453,0.000103908,96.087
34889.6,5870.22,580.121,93.473,0.000103853,96.112
34899.6,5856.61,580.37,93.49,0.000104188,96.112
34909.6,5860.43,580.37,93.502,0.00010426,96.137
34919.6,5860.43,580.897,93.523,0.000103964,95.985
34929.6,5918.57,581.04,93.523,0.000103988,96.164
34939.6,5918.57,581.04,93.55,0.000103869,96.184
34949.6,5967.5,581.097,93.571,0.000103877,96.184
34959.6,6010.27,581.097,93.571,0.000103932,96.209
34969.6,6010.27,580.786,93.594,0.000104156,96.229
34979.6,6011.52,580.642,93.594,0.000103956,96.229
34989.6,5949.94,580.642,93.617,0.00010418,96.254
34999.6,5938.24,580.341,93.637,0.00010394,96.254
35009.6,5940.41,580.341,93.637,0.000103956,96.283
35019.6,5940.41,580.532,93.66,0.000103988,96.306
35029.6,5873.06,580.631,93.66,0.0001041,96.306
35039.6,5870.16,580.631,93.685,0.000104196,96.327
35049.6,5870.16,580.957,93.704,0.00010402,96.327
35059.6,5866.11,580.467,93.704,0.000103821,96.352
35069.6,5866.11,581.337,93.73,0.000104012,96.377
35079.6,5925.21,581.665,93.721,0.00010402,96.377
35089.6,5963.56,581.665,93.754,0.000104036,96.401
35099.6,5963.56,581.656,93.776,0.000103996,96.283
35109.6,6023.35,581.506,93.776,0.000104188,96.431
35119.6,6023.35,581.506,93.796,0.0001041,96.453
35129.6,6014.75,581.276,93.819,0.000103932,96.453
35139.6,6023.69,581.276,93.819,0.000104004,96.473
35149.6,6023.69,581.318,93.841,0.000104068,96.502
35159.6,5973.87,581.068,93.841,0.000104132,96.502
35169.6,5898.51,581.068,93.866,0.000103837,96.525
35179.6,5886.41,581.381,93.888,0.000103885,96.525
35189.6,5882.96,580.302,93.888,0.000104252,96.547
35199.6,5882.96,581.693,93.91,0.000103869,96.572
35209.6,5877.77,581.912,93.91,0.00010414,96.572
35219.6,5882.89,581.912,93.937,0.0001041,96.595
35229.6,5882.89,582.539,93.956,0.000104084,96.595
35239.6,5934.27,581.694,93.956,0.000104012,96.622
35249.6,5934.27,582.494,93.979,0.000104076,96.648
35259.6,6028.65,582.287,93.955,0.00010398,96.648
35269.6,6033.06,582.287,94.004,0.000103654,96.669
35279.6,6033.06,581.877,94.025,0.000103893,96.669
35289.6,5972.06,581.636,94.025,0.000103916,96.698
35299.6,5972.06,581.636,94.049,0.000103972,96.719
35309.6,5886.69,581.735,94.073,0.000103765,96.719
35319.6,5903.88,581.735,94.073,0.000104124,96.739
35329.6,5903.88,582.058,94.094,0.000104068,96.757
35339.6,5906.58,582.76,94.094,0.000104044,96.771
35349.6,5873.06,582.76,94.122,0.00010414,96.793
35359.6,5971.58,582.89,94.139,0.00010414,96.793
35369.6,6006.07,582.89,94.139,0.000103741,96.816
35379.6,6006.07,582.599,94.165,0.000104212,96.841
35389.6,6043.5,582.377,94.165,0.000103972,96.841
35399.6,6042.67,582.377,94.188,0.00010394,96.866
35409.6,6042.67,582.242,94.211,0.00010398,96.866
35419.6,6037.91,582.285,94.211,0.000104108,96.889
35429.6,6037.91,581.909,94.229,0.000103908,96.911
35439.6,5972.55,581.77,94.199,0.000104188,96.911
35449.6,5935.21,581.77,94.257,0.000104116,96.937
35459.6,5935.21,582.051,94.275,0.000104092,96.937
35469.6,5906.45,582.357,94.275,0.000103654,96.962
35479.6,5906.45,582.357,94.299,0.000104236,96.983
35489.6,5897.2,582.91,94.321,0.000103893,96.983
35499.6,5901.84,582.91,94.321,0.000103773,97.012
35509.6,5901.84,583.269,94.346,0.000104052,97.034
35519.6,5968.9,583.513,94.346,0.0001039,97.039
35529.6,5889.35,583.513,94.37,0.000103972,97.058
35539.6,6049.21,583.167,94.394,0.000104028,97.058
35549.6,6045.91,583.167,94.394,0.000104084,97.085
35559.6,6045.91,583.116,94.413,0.000103924,97.105
35569.6,6039.58,582.987,94.413,0.000103893,97.105
35579.6,6007.82,582.987,94.437,0.000104036,97.132
35589.6,6007.82,582.896,94.46,0.000104012,97.132
35599.6,5934.41,583.965,94.46,0.000104124,97.158
35609.6,5934.41,583.55,94.483,0.000103948,97.182
35619.6,5904.46,583.815,94.399,0.000104004,97.182
35629.6,5921.86,583.815,94.508,0.000103893,97.204
35639.6,5921.86,584.049,94.529,0.000104028,97.204
35649.6,5962.86,584.132,94.529,0.000103932,97.231
35659.6,5962.86,584.132,94.545,0.000104004,97.255
35669.6,6038.05,584.077,94.576,0.000104004,97.255
35679.6,6056.85,584.077,94.576,0.00010402,97.277
35689.6,6056.85,583.587,94.597,0.000103924,97.288
35699.6,6004.64,583.333,94.597,0.00010406,97.303
35709.6,6004.64,583.333,94.621,0.00010414,97.327
35719.6,5921.94,583.518,94.646,0.000103948,97.327
35729.6,5925.22,583.518,94.646,0.00010394,97.353
35739.6,5925.22,583.863,94.672,0.000103948,97.375
35749.6,5908.88,584.154,94.672,0.000104012,97.375
35759.6,5953.06,584.154,94.693,0.000104124,97.402
35769.6,5952.58,584.767,94.712,0.000104156,97.402
35779.6,6022.18,584.371,94.712,0.000104124,97.428
35789.6,6022.18,584.518,94.734,0.000103988,97.449
35799.6,6056.17,584.366,94.734,0.000103988,97.449
35809.6,6064.82,584.366,94.76,0.000104156,97.474
35819.6,6064.82,584.153,94.783,0.000103837,97.474
35829.6,5993.09,583.94,94.783,0.00010394,97.501
35839.6,5993.09,583.94,94.807,0.000103916,97.524
35849.6,5943.95,584.141,94.823,0.000104028,97.524
35859.6,5924.16,584.141,94.829,0.000104292,97.544
35869.6,5924.16,584.571,94.85,0.000104052,97.53
35879.6,5938.59,585.075,94.85,0.000103916,97.577
35889.6,5938.59,585.075,94.873,0.000103932,97.596
35899.6,5993.1,585.41,94.901,0.000104156,97.596
35909.6,5996.8,585.41,94.901,0.000103932,97.622
35919.6,5996.8,585.354,94.92,0.000104036,97.65
35929.6,6019.92,585.416,94.92,0.000103821,97.65
35939.6,5920.7,585.416,94.942,0.000103781,97.675
35949.6,6077.84,584.971,94.966,0.000104052,97.675
35959.6,6077.07,584.474,94.966,0.000103717,97.7
35969.6,6077.07,584.517,94.991,0.000103988,97.724
35979.6,6029.83,584.354,94.991,0.000104156,97.724
35989.6,6005.34,584.354,95.012,0.00010402,97.75
35999.6,6005.34,584.406,95.033,0.000104108,97.75
36009.6,5965.37,584.634,95.033,0.000103956,97.775
36019.6,5965.37,584.634,95.06,0.000103749,97.796
36029.6,5924.76,585.173,95.072,0.00010414,97.796
36039.6,5927.41,585.173,95.083,0.0001039,97.82
36049.6,5927.41,585.613,95.103,0.000104164,97.79
36059.6,6014.6,585.751,95.103,0.000104012,97.848
36069.6,6014.6,585.751,95.13,0.000104028,97.87
36079.6,6048.64,585.691,95.15,0.000103813,97.87
36089.6,6075.48,585.691,95.15,0.000104012,97.893
36099.6,6075.48,585.428,95.176,0.000103837,97.919
36109.6,6084.56,585.347,95.176,0.000104092,97.919
36119.6,5932.87,585.347,95.198,0.000103964,97.945
36129.6,6039.94,584.978,95.22,0.000103893,97.945
36139.6,6001.67,584.608,95.22,0.000103924,97.972
36149.6,6001.67,585.457,95.245,0.0001039,97.994
36159.6,5946.78,585.316,95.245,0.000103829,97.994
36169.6,5938.64,585.316,95.267,0.000103996,98.017
36179.6,5938.64,585.879,95.288,0.000103948,98.017
36189.6,5950.76,586.369,95.288,0.0001041,98.048
36199.6,5950.76,586.369,95.313,0.000103853,98.066
36209.6,5974.64,586.681,95.329,0.000104036,98.066
36219.6,6010.28,586.681,95.336,0.000104004,98.093
36229.6,6010.28,586.774,95.351,0.000103988,98.035
36239.6,6065.38,586.704,95.351,0.000104004,98.117
36249.6,6065.38,586.704,95.385,0.0001041,98.139
36259.6,6092.8,586.276,95.408,0.00010402,98.139
36269.6,6086.52,586.276,95.408,0.000103996,98.165
36279.6,6086.52,586.121,95.428,0.000104028,98.188
36289.6,6089.43,586.101,95.428,0.000104164,98.188
36299.6,5951.53,586.101,95.449,0.000104132,98.215
36309.6,6024.29,585.958,95.474,0.000103869,98.215
36319.6,5986.24,585.378,95.474,0.000104132,98.242
36329.6,5986.24,586.253,95.496,0.000103861,98.261
36339.6,5942.11,586.268,95.496,0.000103908,98.261
36349.6,5946.5,586.268,95.525,0.000103932,98.29
36359.6,5946.5,586.808,95.542,0.000103805,98.29
36369.6,5964.46,587.068,95.542,0.000104004,98.311
36379.6,5964.46,587.068,95.565,0.00010406,98.333
36389.6,6006.35,587.32,95.583,0.000104076,98.333
36399.6,6065.86,587.32,95.59,0.000103916,98.363
36409.6,6065.86,586.917,95.615,0.0001041,98.316
36419.6,6098.82,586.587,95.615,0.000104092,98.39
36429.6,6098.82,586.587,95.638,0.000103749,98.411
36439.6,6082.57,586.501,95.661,0.000104044,98.411
36449.6,6050.22,586.501,95.661,0.000104036,98.434
36459.6,6050.22,586.403,95.685,0.000104012,98.461
36469.6,6024.28,586.4,95.685,0.000104068,98.461
36479.6,6037.83,586.4,95.707,0.000104108,98.483
36489.6,5953.2,586.867,95.733,0.00010406,98.483
36499.6,5950.84,585.819,95.733,0.000104116,98.511
36509.6,5950.84,587.556,95.752,0.000104156,98.536
36519.6,5988.49,587.642,95.752,0.000104108,98.536
36529.6,6024.68,587.642,95.776,0.0001041,98.567
36539.6,6024.68,587.699,95.797,0.000104012,98.567
36549.6,6060.43,587.796,95.797,0.000103853,98.588
36559.6,6060.43,587.796,95.819,0.000104052,98.612
36569.6,6107.44,587.708,95.834,0.000103964,98.612
36579.6,6111.16,587.708,95.85,0.000104028,98.633
36589.6,6111.16,587.255,95.868,0.00010394,98.591
36599.6,6060.28,587.181,95.868,0.000103972,98.664
36609.6,6060.28,587.181,95.89,0.000104076,98.684
36619.6,6022.11,587.207,95.918,0.000104068,98.684
36629.6,6021.04,587.207,95.918,0.0001039,98.708
36639.6,6021.04,587.24,95.94,0.00010394,98.733
36649.6,6020.62,587.24,95.94,0.000103932,98.733
36659.6,6113.35,587.24,95.964,0.000104108,98.76
36669.6,5966.95,588.014,95.984,0.000103837,98.76
36679.6,6007.24,587.757,95.984,0.000103893,98.789
36689.6,6007.24,588.565,96.013,0.000104076,98.81
36699.6,6029.99,588.701,96.013,0.00010402,98.81
36709.6,6068.73,588.701,96.035,0.000104012,98.834
36719.6,6068.73,588.691,96.057,0.000103885,98.834
36729.6,6081.81,588.685,96.057,0.0001041,98.859
36739.6,6081.81,588.685,96.077,0.000104076,98.884
36749.6,6111.1,587.959,96.092,0.000104124,98.884
36759.6,6082.5,587.959,96.104,0.000103996,98.908
36769.6,6082.5,587.772,96.126,0.000103837,98.828
36779.6,6004.07,588.073,96.126,0.000103988,98.936
36789.6,6004.07,588.073,96.146,0.000103948,98.957
36799.6,5972.74,588.456,96.173,0.000104076,98.957
36809.6,5965.3,588.456,96.173,0.000104044,98.98
36819.6,5965.3,589.126,96.196,0.000104028,99.008
36829.6,5976.81,589.065,96.196,0.000103908,99.008
36839.6,6114.51,589.065,96.221,0.000103877,99.035
36849.6,6072.47,589.25,96.237,0.000103964,99.035
36859.6,6111.07,588.738,96.237,0.000104084,99.061
36869.6,6111.07,588.872,96.264,0.000103797,99.081
36879.6,6133.5,588.714,96.264,0.000104044,99.081
36889.6,6128.67,588.714,96.29,0.0001039,99.106
36899.6,6128.67,588.576,96.309,0.000104036,99.106
36909.6,6081.86,588.392,96.309,0.000104068,99.132
36919.6,6081.86,588.392,96.332,0.000104188,99.156
36929.6,6055.04,588.46,96.346,0.000104116,99.156
36939.6,6015.96,588.46,96.36,0.000104004,99.178
36949.6,6015.96,588.703,96.379,0.000104164,99.118
36959.6,5977.65,589.037,96.379,0.000103956,99.207
36969.6,5977.65,589.037,96.407,0.0001041,99.228
36979.6,5979.95,589.302,96.426,0.000104204,99.228
36989.6,5999.14,589.302,96.426,0.00010438,99.256
36999.6,5999.14,589.695,96.447,0.000104044,99.278
37009.6,6030.65,589.942,96.447,0.000104188,99.278
37019.6,6132.01,589.942,96.474,0.00010394,99.308
37029.6,6092.11,589.891,96.495,0.000104212,99.308
37039.6,6122.6,588.901,96.495,0.000103733,99.329
37049.6,6122.6,589.319,96.522,0.000103829,99.357
37059.6,6115.13,589.101,96.522,0.000103853,99.357
37069.6,6112.98,589.101,96.544,0.000103797,99.379
37079.6,6112.98,588.993,96.565,0.000103924,99.379
37089.6,6027.65,589.045,96.565,0.000104028,99.403
37099.6,6027.65,589.045,96.583,0.000104132,99.424
37109.6,6003.75,589.336,96.599,0.000104204,99.424
37119.6,5985.4,589.336,96.613,0.000104068,99.456
37129.6,5985.4,590.02,96.634,0.000104252,99.41
37139.6,5993.92,590.062,96.634,0.00010398,99.483
37149.6,5993.92,590.062,96.66,0.00010394,99.501
37159.6,6050.25,590.409,96.682,0.000103821,99.501
37169.6,6098.46,590.409,96.682,0.000104172,99.53
37179.6,6098.46,590.389,96.7,0.00010402,99.548
37189.6,6099.25,590.395,96.7,0.000103805,99.548
37199.6,6088.99,590.395,96.729,0.00010402,99.578
37209.6,6149.66,589.875,96.751,0.000103972,99.578
37219.6,6126.31,589.161,96.751,0.000103956,99.605
37229.6,6126.31,589.312,96.771,0.000103956,99.626
37239.6,6061.79,589.41,96.771,0.000104028,99.626
37249.6,6075.59,589.41,96.798,0.000104084,99.653
37259.6,6075.59,589.621,96.82,0.000104036,99.653
37269.6,6050.22,589.721,96.82,0.000104092,99.678
37279.6,6050.22,589.721,96.845,0.000103948,99.705
37289.6,6002.51,590.044,96.857,0.00010422,99.705
37299.6,5995.34,590.044,96.869,0.00010406,99.727
37309.6,5995.34,590.9,96.889,0.000103845,99.632
37319.6,6069.09,591.058,96.889,0.000104012,99.756
37329.6,6069.09,591.058,96.912,0.0001041,99.779
37339.6,6104.13,590.981,96.937,0.000104092,99.779
37349.6,6127.96,590.981,96.937,0.00010402,99.801
37359.6,6127.96,590.311,96.959,0.00010406,99.828
37369.6,6155.92,590.247,96.959,0.00010398,99.828
37379.6,6047.19,590.247,96.986,0.000104044,99.85
37389.6,6113.74,590.122,97.008,0.000103988,99.85
37399.6,6101.85,590.004,97.008,0.000104076,99.876
37409.6,6101.85,590.113,97.027,0.000104076,99.902
37419.6,6036.0,590.367,97.027,0.000103916,99.902
37429.6,6038.41,590.367,97.052,0.000103893,99.927
37439.6,6038.41,590.451,97.074,0.000103908,99.927
37449.6,6017.12,590.642,97.074,0.000104044,99.953
37459.6,6017.12,590.642,97.099,0.0001039,99.974
37469.6,6008.98,590.903,97.103,0.00010406,99.974
37479.6,6008.5,590.903,97.118,0.000103956,100.003
37489.6,6008.5,591.74,97.147,0.000103773,99.964
37499.6,6101.86,591.757,97.147,0.000103893,100.031
37509.6,6101.86,591.757,97.167,0.000103948,100.047
37519.6,6135.99,591.644,97.19,0.000103893,100.047
37529.6,6162.48,591.644,97.19,0.000103956,100.076
37539.6,6162.48,591.031,97.214,0.00010398,100.103
37549.6,6163.74,591.025,97.214,0.000104052,100.103
37559.6,6025.07,591.025,97.241,0.000103853,100.128
37569.6,6086.34,590.649,97.26,0.00010394,100.128
37579.6,6059.75,589.996,97.26,0.000104084,100.153
37589.6,6059.75,590.882,97.287,0.0001041,100.174
37599.6,6017.31,591.055,97.287,0.000103916,100.174
37609.6,6014.06,591.055,97.31,0.000104052,100.197
37619.6,6014.06,591.37,97.333,0.000103924,100.197
37629.6,6022.55,591.648,97.333,0.000103996,100.23
37639.6,6022.55,591.648,97.349,0.000103916,100.248
37649.6,6071.62,592.044,97.367,0.00010406,100.248
37659.6,6121.05,592.044,97.383,0.000103964,100.277
37669.6,6121.05,592.055,97.404,0.000103813,100.219
37679.6,6173.55,591.932,97.404,0.000103948,100.303
37689.6,6173.55,591.932,97.423,0.000103773,100.327
37699.6,6175.85,591.575,97.451,0.000104068,100.327
37709.6,6178.45,591.575,97.451,0.00010402,100.347
37719.6,6178.45,591.391,97.47,0.000103821,100.374
37729.6,6122.5,591.234,97.47,0.000103932,100.374
37739.6,6020.57,591.234,97.496,0.000103996,100.397
37749.6,6030.36,591.633,97.522,0.000103885,100.397
37759.6,6027.76,590.656,97.522,0.000104084,100.425
37769.6,6027.76,592.091,97.543,0.00010426,100.448
37779.6,6021.65,592.428,97.543,0.000103996,100.448
37789.6,6027.3,592.428,97.565,0.000104172,100.472
37799.6,6027.3,592.795,97.585,0.00010402,100.472
37809.6,6104.5,592.796,97.585,0.000104068,100.5
37819.6,6104.5,592.796,97.61,0.000104076,100.522
37829.6,6142.14,592.61,97.618,0.000104076,100.522
37839.6,6181.17,592.61,97.638,0.000103948,100.552
37849.6,6181.17,591.781,97.658,0.0001043,100.457
37859.6,6105.85,591.471,97.658,0.000103908,100.581
37869.6,6105.85,591.471,97.686,0.00010394,100.599
37879.6,6057.51,591.606,97.705,0.000103837,100.599
37889.6,6039.28,591.606,97.705,0.000104036,100.627
37899.6,6039.28,591.831,97.727,0.000104204,100.646
37909.6,6051.11,592.502,97.727,0.000104084,100.653
37919.6,6073.68,592.502,97.753,0.000103956,100.673
37929.6,6106.99,592.777,97.773,0.0001039,100.673
37939.6,6120.86,592.777,97.773,0.0001039,100.701
