Time (s),Temp1 (Ohm),Temp2 (Ohm),Maybe Temp 3 (Ohm),Pressure (Torr),Temp (Ohm) (X58257)
48462.8594,3.05576,5.05951,3.68183,1.17054,76.969
48477.8594,3.05635,5.06511,3.68209,1.17063,76.959
48492.8594,3.05676,5.06519,3.6824,1.16829,76.948
48507.8594,3.05433,5.06562,3.68263,1.17216,76.937
48522.8594,3.05715,5.0658,3.68291,1.17206,76.928
48537.8594,3.05769,5.06631,3.68329,1.17423,76.917
48552.8594,3.05814,5.06671,3.68347,1.17018,76.889
48567.8594,3.05848,5.06705,3.68372,1.17549,76.914
48582.8594,3.05895,5.06741,3.68384,1.17639,76.904
48597.8594,3.05947,5.06789,3.68115,1.17288,76.892
48612.8594,3.05989,5.06815,3.68442,1.17486,76.882
48627.8594,3.0604,5.06853,3.68452,1.1754,76.873
48642.8594,3.06075,5.06525,3.68469,1.17766,76.864
48657.8594,3.06138,5.06913,3.6851,1.17657,76.855
48672.8594,3.06185,5.06957,3.68537,1.17162,76.844
48687.8594,3.05947,5.06973,3.68561,1.1718,76.836
48702.8594,3.06225,5.07002,3.68592,1.17684,76.827
48717.8594,3.06277,5.07047,3.68608,1.17315,76.819
48732.8594,3.06311,5.07101,3.68655,1.17829,76.797
48747.8594,3.06359,5.0712,3.68666,1.17965,76.812
48762.8594,3.064,5.07169,3.68691,1.17702,76.801
48777.8594,3.06437,5.07202,3.68575,1.17775,76.791
48792.8594,3.06491,5.07241,3.68738,1.17604,76.782
48807.8594,3.06539,5.07285,3.68765,1.1745,76.772
48822.8594,3.06574,5.06791,3.68779,1.17766,76.763
48837.8594,3.06633,5.07346,3.6881,1.17846,76.753
48852.8594,3.06669,5.07369,3.68838,1.17648,76.743
48867.8594,3.06432,5.07387,3.6885,1.17594,76.735
48882.8594,3.06714,5.07422,3.68868,1.17594,76.728
48897.8594,3.06771,5.07471,3.68912,1.17747,76.719
48912.8594,3.06798,5.07495,3.68929,1.17856,76.692
48927.8594,3.06857,5.07556,3.68971,1.17657,76.71
48942.8594,3.06901,5.07585,3.68997,1.18046,76.702
48957.8594,3.06938,5.07607,3.68925,1.1754,76.693
48972.8594,3.06983,5.0766,3.6902,1.17694,76.68
48987.8594,3.0702,5.07707,3.69046,1.18137,76.675
49002.8594,3.07064,5.0747,3.69072,1.18037,76.663
49017.8594,3.07119,5.07763,3.69089,1.18137,76.659
49032.8594,3.07162,5.07781,3.69125,1.1801,76.647
49047.8594,3.07066,5.07809,3.69137,1.17901,76.637
49062.8594,3.07215,5.07838,3.69168,1.18327,76.631
49077.8594,3.07241,5.07865,3.69202,1.17865,76.62
49092.8594,3.07289,5.07909,3.69216,1.18082,76.599
49107.8594,3.07342,5.0796,3.69247,1.182,76.613
49122.8594,3.07374,5.0798,3.69279,1.18182,76.601
49137.8594,3.07422,5.08024,3.69252,1.18173,76.593
49152.8594,3.0746,5.08053,3.69309,1.17965,76.584
49167.8594,3.07503,5.08099,3.69327,1.18337,76.575
49182.8594,3.07545,5.0796,3.69351,1.18155,76.567
49197.8594,3.07588,5.08146,3.69363,1.18228,76.559
49212.8594,3.07648,5.08176,3.69409,1.18101,76.548
49227.8594,3.07616,5.08212,3.69432,1.18282,76.539
49242.8594,3.07683,5.08246,3.69463,1.18264,76.53
49257.8594,3.07732,5.08288,3.69486,1.18146,76.523
49272.8594,3.07781,5.08331,3.6951,1.18228,76.508
49287.8594,3.07813,5.08362,3.69536,1.18472,76.517
49302.8594,3.07854,5.08401,3.69558,1.17983,76.509
49317.8594,3.07888,5.08424,3.69566,1.18454,76.5
49332.8594,3.07938,5.0846,3.69581,1.18427,76.487
49347.8594,3.07986,5.08513,3.69623,1.18536,76.481
49362.8594,3.08032,5.08484,3.69638,1.185,76.471
49377.8594,3.08069,5.0855,3.6965,1.18528,76.463
49392.8594,3.08116,5.08577,3.69682,1.18427,76.453
49407.8594,3.0811,5.08607,3.69709,1.186,76.443
49422.8594,3.08154,5.08641,3.69738,1.18709,76.436
49437.8594,3.08202,5.0869,3.69772,1.186,76.431
49452.8594,3.08245,5.08728,3.69794,1.18855,76.421
49467.8594,3.08279,5.08773,3.6982,1.18682,76.421
49482.8594,3.08323,5.08793,3.69833,1.18627,76.411
49497.8594,3.0837,5.08821,3.69841,1.19175,76.404
49512.8594,3.08402,5.08859,3.69874,1.18773,76.391
49527.8594,3.08452,5.08898,3.69892,1.18901,76.387
49542.8594,3.08489,5.08894,3.69917,1.18528,76.377
49557.8594,3.08532,5.08941,3.69949,1.18955,76.368
49572.8594,3.08586,5.09003,3.69979,1.18992,76.359
49587.8594,3.08601,5.09021,3.69999,1.18655,76.352
49602.8594,3.08632,5.09036,3.70011,1.18965,76.344
49617.8594,3.08666,5.09082,3.70048,1.18573,76.338
49632.8594,3.08709,5.09124,3.70066,1.1892,76.329
49647.8594,3.08734,5.09144,3.70089,1.18946,76.329
49662.8594,3.08796,5.09189,3.70125,1.18891,76.32
49677.8594,3.08833,5.09229,3.70155,1.18728,76.311
49692.8594,3.08865,5.09247,3.70155,1.18628,76.302
49707.8594,3.0892,5.0929,3.70169,1.18992,76.294
49722.8594,3.0895,5.09319,3.70189,1.187,76.285
49737.8594,3.08991,5.09319,3.70212,1.19267,76.276
49752.8594,3.09046,5.09367,3.70243,1.18928,76.272
49767.8594,3.09078,5.09396,3.70259,1.19184,76.261
49782.8594,3.09078,5.09428,3.70284,1.19147,76.254
49797.8594,3.09125,5.09456,3.70308,1.19312,76.245
49812.8594,3.09164,5.09495,3.70333,1.19083,76.237
49827.8594,3.09205,5.09533,3.70363,1.18974,76.142
49842.8594,3.09249,5.09564,3.70386,1.18845,76.23
49857.8594,3.09283,5.09594,3.70407,1.18937,76.222
49872.8594,3.09337,5.0965,3.69891,1.18956,76.212
49887.8594,3.09362,5.09658,3.70457,1.19266,76.204
49902.8594,3.09415,5.09699,3.7046,1.1956,76.197
49917.8594,3.0945,5.09699,3.7048,1.19367,76.189
49932.8594,3.09502,5.09761,3.70513,1.19504,76.182
49947.8594,3.09546,5.09794,3.70537,1.19523,76.173
49962.8594,3.09546,5.09807,3.70558,1.19312,76.164
49977.8594,3.09581,5.09841,3.70575,1.19193,76.157
49992.8594,3.09611,5.09879,3.70607,1.19257,76.147
50007.8594,3.09649,5.09907,3.70629,1.19853,76.033
50022.8594,3.09686,5.0995,3.70648,1.19486,76.143
50037.8594,3.0973,5.09985,3.70681,1.19596,76.134
50052.8594,3.09781,5.10031,3.70353,1.19532,76.126
50067.8594,3.09808,5.10045,3.7072,1.19422,76.117
50082.8594,3.0986,5.10097,3.70739,1.19706,76.107
50097.8594,3.09903,5.09387,3.70751,1.19733,76.101
50112.8594,3.09942,5.10137,3.7078,1.19687,76.092
50127.9594,3.09981,5.10178,3.70815,1.19844,76.085
50142.9594,3.09981,5.1018,3.70827,1.19862,76.077
50157.9594,3.10028,5.10211,3.70852,1.1955,76.067
50172.9594,3.10067,5.10253,3.70876,1.19816,76.06
50187.9594,3.10104,5.10302,3.70911,1.19614,75.98
50202.9594,3.10143,5.10341,3.70932,1.19807,76.056
50217.9594,3.10179,5.10374,3.70952,1.19798,76.045
50232.9594,3.10219,5.10389,3.70512,1.19724,76.036
50247.9594,3.10266,5.10441,3.70978,1.19596,76.029
50262.9594,3.10298,5.10467,3.71005,1.20047,76.024
50277.9594,3.10332,5.09778,3.71018,1.1956,76.012
50292.9594,3.10385,5.10522,3.71053,1.20305,76.006
50307.9594,3.10415,5.1055,3.71074,1.20083,75.999
50322.9594,3.10415,5.10558,3.71082,1.2013,75.991
50337.9594,3.10458,5.10595,3.7112,1.19917,75.983
50352.9594,3.10494,5.10634,3.7113,1.19973,75.975
50367.9594,3.10544,5.10673,3.71174,1.20213,75.895
50382.9594,3.10563,5.10691,3.71191,1.19578,75.967
50397.9594,3.10611,5.10738,3.71208,1.20277,75.961
50412.9594,3.10645,5.10758,3.70926,1.20047,75.952
50427.9594,3.10685,5.10792,3.71247,1.19853,75.944
50442.9594,3.10737,5.10841,3.71261,1.19917,75.936
50457.9594,3.10775,5.09796,3.71283,1.20167,75.929
50472.9594,3.10809,5.10876,3.71306,1.2012,75.92
50487.9594,3.10846,5.10911,3.71331,1.20397,75.914
50502.9594,3.10503,5.10937,3.71348,1.20222,75.906
50517.9594,3.109,5.1097,3.71375,1.20111,75.9
50532.9594,3.10934,5.11007,3.714,1.20185,75.892
50547.9594,3.10962,5.11031,3.71422,1.20194,75.851
50562.9594,3.11005,5.11058,3.71436,1.20194,75.886
50577.9594,3.11049,5.11106,3.71467,1.20333,75.878
50592.9594,3.11082,5.11138,3.70831,1.20555,75.866
50607.9594,3.11117,5.11156,3.71504,1.20222,75.861
50622.9594,3.11167,5.11202,3.71519,1.20675,75.853
50637.9594,3.11202,5.10212,3.71528,1.20268,75.845
50652.9594,3.1124,5.11253,3.7157,1.2061,75.838
50667.9594,3.11279,5.11268,3.71575,1.20167,75.831
50682.9594,3.10772,5.11297,3.7161,1.20582,75.823
50697.9594,3.1133,5.1133,3.71639,1.20378,75.814
50712.9594,3.11348,5.11358,3.71655,1.2062,75.81
50727.9594,3.11396,5.11402,3.71681,1.20665,75.77
50742.9594,3.11422,5.11419,3.7169,1.20425,75.805
50757.9594,3.11474,5.11465,3.71724,1.20591,75.794
50772.9594,3.11511,5.11502,3.713,1.20323,75.787
50787.9594,3.11545,5.11539,3.71759,1.20508,75.779
50802.9594,3.11593,5.11559,3.71781,1.2061,75.771
50817.9594,3.11619,5.10854,3.71794,1.2013,75.765
50832.9594,3.11667,5.11609,3.71819,1.20916,75.757
50847.9594,3.11704,5.11638,3.71825,1.20471,75.75
50862.9594,3.11138,5.11658,3.71864,1.20963,75.742
50877.9594,3.11753,5.11677,3.71882,1.20721,75.736
50892.9594,3.11778,5.11719,3.71908,1.20693,75.727
50907.9594,3.11803,5.11757,3.71928,1.20693,75.648
50922.9594,3.11851,5.11781,3.71952,1.20314,75.72
50937.9594,3.11889,5.11822,3.71975,1.20879,75.714
50952.9594,3.11923,5.1183,3.71554,1.21195,75.705
50967.9594,3.11956,5.1187,3.72008,1.2099,75.698
50982.9594,3.12,5.11901,3.7202,1.21204,75.69
50997.9594,3.12043,5.109,3.72041,1.20962,75.685
51012.9594,3.12069,5.11958,3.72051,1.20832,75.677
51027.9594,3.12106,5.11976,3.72088,1.21372,75.667
51042.9594,3.12106,5.12008,3.72111,1.20777,75.663
51057.9594,3.12164,5.12042,3.72133,1.21046,75.656
51072.9594,3.12195,5.12074,3.7215,1.21092,75.648
51087.9594,3.12221,5.12088,3.72172,1.20777,75.579
51102.9594,3.12258,5.12122,3.72184,1.20906,75.64
51117.9594,3.12291,5.12158,3.72214,1.20832,75.634
51132.9594,3.12335,5.12195,3.71966,1.20916,75.626
51147.9594,3.12371,5.12223,3.72252,1.20786,75.619
51162.9594,3.12409,5.12261,3.72267,1.21242,75.613
51177.9594,3.12447,5.11906,3.72283,1.20786,75.605
51192.9594,3.12485,5.12307,3.7231,1.20786,75.6
51207.9594,3.12523,5.12336,3.72332,1.21157,75.592
51222.9594,3.12171,5.12354,3.72358,1.21446,75.585
51237.9594,3.12562,5.12378,3.72367,1.21213,75.578
51252.9594,3.12596,5.12421,3.72403,1.21195,75.571
51267.9594,3.12626,5.12438,3.72415,1.20888,75.546
51282.9594,3.12664,5.12462,3.7244,1.21381,75.564
51297.9594,3.12705,5.12512,3.72462,1.21176,75.559
51312.9594,3.12731,5.12531,3.72324,1.21623,75.552
51327.9594,3.12774,5.12574,3.72481,1.21223,75.543
51342.9594,3.12804,5.12604,3.72512,1.21521,75.538
51357.9594,3.1284,5.1236,3.72531,1.21288,75.531
51372.9594,3.12875,5.12637,3.72541,1.21848,75.522
51387.9594,3.12916,5.12668,3.72574,1.21576,75.516
51402.9594,3.12796,5.12708,3.72594,1.2154,75.509
51417.9594,3.12952,5.12728,3.7261,1.21446,75.501
51432.9594,3.12995,5.1276,3.72633,1.21596,75.494
51447.9594,3.13042,5.12793,3.72662,1.21493,75.48
51462.9594,3.13061,5.12801,3.72683,1.21586,75.489
51477.9594,3.13103,5.12847,3.72698,1.21465,75.482
51492.9594,3.1313,5.12865,3.72637,1.21679,75.475
51507.9594,3.13163,5.12899,3.72728,1.21465,75.465
51522.9594,3.13212,5.12941,3.72748,1.21465,75.46
51537.9594,3.1325,5.12713,3.72772,1.21148,75.456
51552.9594,3.13273,5.12989,3.72783,1.21764,75.447
51567.9594,3.1332,5.13006,3.72819,1.2181,75.441
51582.9594,3.13214,5.13039,3.72829,1.21717,75.432
51597.9594,3.13359,5.13053,3.72857,1.2197,75.425
51612.9594,3.1339,5.13078,3.72871,1.21605,75.416
51627.9594,3.1343,5.13128,3.72892,1.21764,75.404
51642.9594,3.13462,5.13157,3.72913,1.2241,75.416
51657.9594,3.13494,5.1319,3.72942,1.21866,75.406
51672.9594,3.13517,5.13205,3.72886,1.21914,75.398
51687.9594,3.13552,5.1323,3.72959,1.22026,75.391
51702.9594,3.13595,5.1327,3.72977,1.21895,75.387
51717.9594,3.13637,5.13148,3.73009,1.21932,75.377
51732.9594,3.13669,5.13311,3.73013,1.21857,75.373
51747.9594,3.13706,5.13351,3.73046,1.2225,75.363
51762.9594,3.13646,5.13388,3.73072,1.22251,75.36
51777.9594,3.13745,5.13393,3.73084,1.22035,75.353
51792.9594,3.13769,5.13411,3.73097,1.22035,75.346
51807.9594,3.13811,5.13442,3.73125,1.22655,75.336
51822.9594,3.13839,5.13483,3.73157,1.22129,75.338
51837.9594,3.13883,5.13514,3.73175,1.21894,75.333
51852.9594,3.13915,5.13544,3.73128,1.22354,75.328
51867.9594,3.13945,5.13578,3.73193,1.21904,75.321
51882.9594,3.13966,5.13592,3.73224,1.22073,75.312
51897.9594,3.1402,5.13508,3.73239,1.22129,75.307
51912.9594,3.14043,5.13629,3.73254,1.2226,75.298
51927.9594,3.14093,5.13661,3.73271,1.22345,75.293
51942.9594,3.14033,5.13691,3.73294,1.22213,75.286
51957.9594,3.14139,5.13719,3.73317,1.22241,75.281
51972.9594,3.14163,5.13739,3.7333,1.21932,75.273
51987.9594,3.14198,5.13774,3.73366,1.22476,75.262
52002.9594,3.14229,5.13812,3.73375,1.22363,75.268
52017.9594,3.14257,5.13827,3.73397,1.22533,75.263
52032.9594,3.14287,5.13867,3.73383,1.22336,75.256
52047.9594,3.14335,5.13899,3.73423,1.2257,75.247
52062.9594,3.14363,5.13931,3.73441,1.22335,75.24
52077.9594,3.14389,5.13854,3.7346,1.22636,75.234
52092.9594,3.14424,5.13969,3.7347,1.22589,75.226
52107.9594,3.14468,5.13986,3.73504,1.22157,75.224
52122.9594,3.14402,5.14005,3.73515,1.22166,75.213
52137.9594,3.14502,5.14024,3.73534,1.22467,75.208
52152.9594,3.14541,5.14069,3.73573,1.22551,75.203
52167.9594,3.14573,5.1411,3.73591,1.22523,75.189
52182.9594,3.14606,5.14127,3.736,1.22815,75.195
52197.9594,3.14634,5.14145,3.73621,1.22796,75.191
52212.9594,3.14673,5.14192,3.73594,1.22326,75.184
52227.9594,3.14698,5.14222,3.73658,1.2242,75.179
52242.9594,3.14726,5.14238,3.73671,1.23108,75.169
52257.9594,3.14762,5.14094,3.73684,1.22636,75.165
52272.9594,3.14803,5.14274,3.73703,1.22881,75.157
52287.9594,3.14825,5.14302,3.7372,1.2274,75.151
52302.9594,3.14775,5.14329,3.73735,1.22711,75.144
52317.9594,3.14879,5.14344,3.73768,1.22702,75.137
52332.9594,3.14901,5.14383,3.7379,1.22928,75.133
52347.9594,3.14945,5.14417,3.73809,1.2291,75.124
52362.9594,3.14979,5.14444,3.73836,1.22975,75.127
52377.9594,3.15008,5.14471,3.73845,1.22589,75.121
52392.9594,3.15027,5.14485,3.73832,1.23155,75.115
52407.9594,3.15066,5.14532,3.73874,1.2307,75.107
52422.9594,3.15097,5.14543,3.73892,1.22655,75.1
52437.9594,3.15132,5.14484,3.73909,1.22627,75.097
52452.9594,3.15157,5.14599,3.73917,1.23041,75.089
52467.9594,3.15196,5.14614,3.7395,1.23004,75.082
52482.9594,3.15161,5.14664,3.7397,1.2291,75.076
52497.9594,3.15245,5.1466,3.73993,1.22787,75.072
52512.9594,3.15279,5.14681,3.74007,1.23013,75.064
52527.9594,3.15303,5.14724,3.74025,1.23202,75.053
52542.9594,3.15331,5.14747,3.7403,1.23042,75.059
52557.9594,3.15369,5.14779,3.74072,1.23032,75.055
52572.9594,3.15394,5.14803,3.74008,1.2343,75.046
52587.9594,3.15418,5.14827,3.74093,1.2306,75.037
52602.9594,3.15466,5.14867,3.74109,1.23591,75.035
52617.9594,3.15491,5.14813,3.74133,1.22985,75.025
52632.9594,3.15523,5.14898,3.74142,1.23278,75.023
52647.9594,3.1556,5.14931,3.7416,1.23315,75.017
52662.9594,3.15546,5.14961,3.74186,1.22674,75.011
52677.9594,3.15605,5.14963,3.74206,1.234,75.003
52692.9594,3.1563,5.14982,3.74219,1.23268,74.996
52707.9594,3.15659,5.15031,3.74247,1.23391,74.989
52722.9594,3.15697,5.15059,3.74269,1.23495,74.993
52737.9594,3.15724,5.15087,3.7428,1.23533,74.986
52752.9594,3.15747,5.15104,3.74266,1.23732,74.982
52767.9594,3.15793,5.15147,3.743,1.23183,74.974
52782.9594,3.15809,5.15154,3.74322,1.23439,74.967
52797.9594,3.15848,5.15045,3.7434,1.23287,74.963
52812.9594,3.15886,5.15221,3.74351,1.23458,74.956
52827.9594,3.1592,5.15238,3.74384,1.23619,74.948
52842.9594,3.15846,5.15259,3.74393,1.23487,74.942
52857.9594,3.15952,5.15278,3.7442,1.23363,74.939
52872.9594,3.15987,5.15306,3.74432,1.23372,74.933
52887.9594,3.16011,5.15331,3.74451,1.23771,74.921
52902.9594,3.16039,5.15348,3.74464,1.23733,74.929
52917.9594,3.16071,5.15383,3.74486,1.2378,74.919
52932.9594,3.16103,5.15416,3.74475,1.23534,74.915
52947.9594,3.16143,5.15442,3.7452,1.23713,74.908
52962.9594,3.16166,5.15465,3.74533,1.24037,74.903
52977.9594,3.16201,5.15435,3.74557,1.2398,74.898
52992.9594,3.16225,5.15499,3.74558,1.23875,74.892
53007.9594,3.16267,5.15524,3.74593,1.23875,74.885
53022.9594,3.16254,5.15561,3.74602,1.23419,74.877
53037.9594,3.16311,5.15573,3.74633,1.23951,74.874
53052.9594,3.16337,5.15608,3.74658,1.23932,74.867
53067.9594,3.16362,5.15627,3.74671,1.23761,74.863
53082.9594,3.16382,5.15659,3.747,1.23837,74.863
53097.9594,3.1641,5.15675,3.74695,1.2377,74.857
53112.9594,3.16454,5.1572,3.74703,1.24008,74.85
53127.9594,3.16485,5.15743,3.74722,1.23932,74.847
53142.9594,3.16518,5.15763,3.74748,1.24323,74.839
53157.9594,3.16545,5.15791,3.74761,1.23961,74.832
53172.9594,3.16572,5.15791,3.74766,1.23771,74.825
53187.9594,3.16606,5.1582,3.74795,1.23904,74.821
53202.9594,3.16624,5.15847,3.74817,1.23884,74.816
53217.9594,3.16639,5.15873,3.74829,1.24581,74.81
53232.9594,3.16674,5.15898,3.74854,1.24265,74.804
53247.9594,3.16703,5.15924,3.7488,1.2417,74.8
53262.9594,3.16722,5.15939,3.74879,1.23894,74.8
53277.9594,3.16758,5.15979,3.74911,1.24265,74.794
53292.9594,3.16785,5.16009,3.7493,1.24418,74.787
53307.9594,3.16816,5.16034,3.7493,1.24294,74.785
53322.9594,3.16845,5.16047,3.7496,1.24829,74.776
53337.9594,3.16878,5.16068,3.74961,1.24542,74.768
53352.9594,3.16922,5.16068,3.74984,1.24323,74.764
53367.9594,3.16938,5.16121,3.74991,1.24571,74.756
53382.9594,3.16978,5.16142,3.75029,1.24275,74.752
53397.9594,3.16978,5.1616,3.75045,1.24294,74.749
53412.9594,3.17008,5.1618,3.75049,1.24552,74.742
53427.9594,3.17032,5.16199,3.75065,1.24571,74.736
53442.9594,3.17072,5.16239,3.75094,1.24648,74.635
53457.9594,3.17092,5.16272,3.75113,1.24446,74.734
53472.9594,3.17118,5.16275,3.75121,1.24743,74.726
53487.9594,3.17149,5.1632,3.74502,1.24916,74.719
53502.9594,3.17181,5.16331,3.75162,1.24399,74.714
53517.9594,3.17222,5.16369,3.75181,1.24666,74.708
53532.9594,3.17251,5.16369,3.75187,1.2459,74.703
53547.9594,3.17282,5.16413,3.7521,1.24495,74.698
53562.9594,3.17302,5.16421,3.75216,1.24227,74.688
53577.9594,3.17302,5.16438,3.75239,1.24887,74.683
53592.9594,3.17339,5.16469,3.7526,1.24638,74.679
53607.9594,3.17367,5.16488,3.75269,1.24323,74.675
53622.9594,3.17396,5.16524,3.75301,1.24887,74.566
53637.9594,3.17424,5.16533,3.75297,1.246,74.671
53652.9594,3.17445,5.1656,3.75332,1.24944,74.663
53667.9594,3.17484,5.16591,3.7509,1.24944,74.656
53682.9594,3.17503,5.16612,3.75356,1.24896,74.652
53697.9594,3.17536,5.1665,3.75362,1.24781,74.649
53712.9594,3.17568,5.15646,3.75372,1.24753,74.641
53727.9594,3.17592,5.1669,3.75381,1.24495,74.634
53742.9594,3.17638,5.16697,3.75418,1.2482,74.631
53757.9594,3.17062,5.16724,3.75437,1.24906,74.627
53772.9594,3.17668,5.16745,3.75454,1.24733,74.618
53787.9594,3.17709,5.16751,3.75468,1.25002,74.615
53802.9594,3.17718,5.16801,3.75485,1.24896,74.543
53817.9594,3.17747,5.16826,3.75509,1.24409,74.61
53832.9594,3.1778,5.16851,3.7552,1.24926,74.607
53847.9594,3.17797,5.16868,3.75216,1.25204,74.597
53862.9594,3.17841,5.16899,3.75548,1.25213,74.596
53877.9594,3.17855,5.16907,3.75565,1.25232,74.589
53892.9594,3.17902,5.1642,3.75581,1.24906,74.582
53907.9594,3.17927,5.16962,3.75593,1.24944,74.577
53922.9594,3.17954,5.1697,3.75617,1.24858,74.574
53937.9594,3.17409,5.16998,3.75639,1.25021,74.567
53952.9594,3.17994,5.17014,3.7564,1.25155,74.56
53967.9594,3.18019,5.17051,3.75662,1.25656,74.556
53982.9594,3.18045,5.17078,3.75684,1.25281,74.517
53997.9594,3.18063,5.17082,3.75693,1.25059,74.552
54012.9594,3.18105,5.17135,3.75717,1.25079,74.546
54027.9594,3.18119,5.17138,3.75397,1.25021,74.537
54042.9594,3.18151,5.17161,3.75741,1.253,74.534
54057.9594,3.18189,5.172,3.75754,1.24916,74.531
54072.9594,3.18225,5.16852,3.75771,1.2505,74.525
54087.9594,3.1824,5.17237,3.75796,1.2482,74.52
54102.9594,3.18279,5.17273,3.75808,1.25309,74.513
54117.9594,3.17726,5.17253,3.75819,1.24896,74.512
54132.9594,3.18308,5.17296,3.75841,1.25511,74.505
54147.9594,3.18342,5.17314,3.75847,1.25666,74.5
54162.9594,3.18367,5.17348,3.75883,1.25098,74.462
54177.9594,3.18379,5.1737,3.75897,1.25098,74.498
54192.9594,3.18417,5.174,3.7591,1.25358,74.489
54207.9594,3.18441,5.17419,3.75284,1.2555,74.479
54222.9594,3.18464,5.17426,3.75942,1.25483,74.476
54237.9594,3.18499,5.17477,3.75946,1.25868,74.473
54252.9594,3.18524,5.16425,3.75959,1.25454,74.465
54267.9594,3.18549,5.17501,3.75973,1.25396,74.462
54282.9594,3.18585,5.17516,3.76001,1.25618,74.459
54297.9594,3.18004,5.17527,3.76019,1.25665,74.451
54312.9594,3.18615,5.17566,3.76029,1.25502,74.45
54327.9594,3.18655,5.17593,3.76047,1.25724,74.44
54342.9594,3.18654,5.17601,3.76069,1.25801,74.38
54357.9594,3.1869,5.17613,3.76078,1.25887,74.439
54372.9594,3.18728,5.17667,3.76098,1.25839,74.431
54387.9594,3.18759,5.17684,3.75797,1.25975,74.425
54402.9594,3.18778,5.17695,3.76127,1.25916,74.42
54417.9594,3.18817,5.17739,3.76138,1.26256,74.416
54432.9594,3.18831,5.16723,3.76151,1.25859,74.411
54447.9594,3.18871,5.17775,3.76169,1.2583,74.407
54462.9594,3.18893,5.17785,3.76182,1.25791,74.401
54477.9594,3.1833,5.17804,3.76208,1.25656,74.395
54492.9594,3.18937,5.17835,3.76217,1.25965,74.392
54507.9594,3.18955,5.1784,3.76231,1.26227,74.388
54522.9594,3.1898,5.17877,3.76256,1.25733,74.357
54537.9594,3.19011,5.17903,3.7627,1.2583,74.384
54552.9594,3.19032,5.17922,3.76279,1.25675,74.378
54567.9594,3.19053,5.17943,3.75974,1.25637,74.37
54582.9594,3.19089,5.17979,3.76307,1.26178,74.367
54597.9594,3.19111,5.17986,3.76325,1.26226,74.359
54612.9594,3.19144,5.1694,3.76329,1.25676,74.354
54627.9594,3.19163,5.18037,3.76343,1.26033,74.351
54642.9594,3.19196,5.18055,3.76373,1.26081,74.348
54657.9594,3.18609,5.1806,3.76382,1.26062,74.341
54672.9594,3.19234,5.18094,3.76402,1.2675,74.337
54687.9594,3.19259,5.18114,3.76419,1.26178,74.334
54702.9594,3.19265,5.18129,3.76429,1.26129,74.244
54717.9594,3.19303,5.18152,3.76437,1.26284,74.326
54732.9594,3.19324,5.18172,3.76458,1.26478,74.324
54747.9594,3.19359,5.18194,3.75945,1.26595,74.315
54762.9594,3.19385,5.1822,3.76494,1.26372,74.312
54777.9594,3.19409,5.18245,3.76499,1.26159,74.306
54792.9594,3.19449,5.17384,3.76521,1.26411,74.302
54807.9594,3.19474,5.18287,3.76523,1.26352,74.298
54822.9594,3.19496,5.18303,3.76552,1.26372,74.292
54837.9594,3.18925,5.18305,3.76561,1.26168,74.288
54852.9594,3.19516,5.18344,3.76569,1.26352,74.281
54867.9594,3.19553,5.18371,3.76597,1.26634,74.278
54882.9594,3.19575,5.18381,3.76613,1.25965,74.237
54897.9594,3.1959,5.18403,3.76615,1.26624,74.274
54912.9594,3.19634,5.18442,3.7665,1.26352,74.269
54927.9594,3.19659,5.18467,3.76231,1.26585,74.263
54942.9594,3.19688,5.1849,3.76674,1.26867,74.261
54957.9594,3.1972,5.18507,3.76687,1.26372,74.255
54972.9594,3.19742,5.18076,3.76695,1.26256,74.25
54987.9594,3.19766,5.1854,3.76717,1.26605,74.245
55002.9594,3.19788,5.18569,3.76737,1.2677,74.242
55017.9594,3.19394,5.1857,3.76746,1.26615,74.237
55032.9594,3.19818,5.186,3.76758,1.26692,74.232
55047.9594,3.19845,5.18604,3.76777,1.26761,74.225
55062.9594,3.19867,5.18642,3.76781,1.26469,74.196
55077.9594,3.19893,5.18678,3.76806,1.26761,74.222
55092.9594,3.19918,5.18695,3.76827,1.26547,74.216
55107.9594,3.1994,5.18696,3.76627,1.26712,74.211
55122.9594,3.1998,5.18741,3.7685,1.26654,74.206
55137.9594,3.20001,5.18758,3.76862,1.27072,74.202
55152.9594,3.20036,5.18242,3.76874,1.26595,74.198
55167.9594,3.20057,5.18804,3.76887,1.26857,74.192
55182.9594,3.2008,5.18812,3.76908,1.26975,74.191
55197.9594,3.19674,5.18831,3.76916,1.26683,74.185
55212.9594,3.20114,5.18836,3.76932,1.27453,74.179
55227.9594,3.20127,5.18867,3.76959,1.26819,74.174
55242.9594,3.20152,5.18876,3.76968,1.27258,74.14
55257.9594,3.20184,5.18915,3.76989,1.26994,74.171
55272.9594,3.20209,5.18941,3.76992,1.26994,74.168
55287.9594,3.20225,5.18946,3.76687,1.2715,74.158
55302.9594,3.20267,5.1899,3.77018,1.26897,74.156
55317.9594,3.20285,5.18994,3.77034,1.27375,74.15
55332.9594,3.20314,5.18386,3.77042,1.27306,74.147
55347.9594,3.20332,5.19032,3.77061,1.27111,74.14
55362.9594,3.20368,5.1905,3.77082,1.27297,74.139
55377.9594,3.19825,5.1907,3.77087,1.27053,74.134
55392.9594,3.20396,5.19098,3.77109,1.27326,74.131
55407.9594,3.20421,5.19114,3.77119,1.26965,74.125
55422.9594,3.2044,5.19124,3.77129,1.26994,74.067
