Time (s),Temp (Ohm) (X58257),Temp (Ohm) (X53853),Temp (Ohm) (X53851),Temp (Ohm) (X53871)
6461.71,2141.69,347.748,370.141,393.589
6471.71,2143.19,347.748,370.163,393.589
6481.71,2143.58,347.761,370.163,393.599
6491.71,2143.58,347.761,370.199,393.606
6501.71,2143.98,347.787,370.234,393.606
6511.71,2143.98,347.79,370.234,393.624
6521.71,2143.9,347.79,370.303,393.649
6531.71,2143.91,347.779,370.303,393.725
6541.71,2143.91,347.229,370.351,393.744
6551.71,2143.89,347.833,370.377,393.744
6561.71,2143.89,347.869,370.377,393.797
6571.71,2144.19,347.869,370.393,393.837
6581.71,2144.81,347.912,370.393,393.837
6591.71,2144.81,347.934,370.404,393.871
6601.71,2145.62,347.934,370.419,393.871
6611.71,2145.81,347.984,370.419,393.899
6621.71,2146.26,347.984,370.44,393.905
6631.71,2147.02,348.031,369.987,393.905
6641.71,2147.02,348.02,370.483,393.902
6651.71,2147.28,348.02,370.527,393.902
6661.71,2147.66,348.029,370.527,393.936
6671.71,2147.66,348.029,370.57,393.957
6681.71,2147.39,348.039,370.633,393.957
6691.71,2147.39,348.058,370.633,394.017
6701.71,2147.45,348.058,370.663,393.987
6711.71,2147.71,348.092,370.663,394.105
6721.71,2147.71,347.487,370.681,394.143
6731.72,2148.24,348.177,370.678,394.143
6741.72,2148.24,348.197,370.678,394.184
6751.72,2148.84,348.197,370.688,394.194
6761.72,2149.78,348.242,370.688,394.194
6771.72,2149.78,348.25,370.719,394.184
6781.72,2150.58,348.267,370.735,394.184
6791.72,2149.44,348.288,370.735,394.197
6801.72,2150.99,348.288,370.775,394.225
6811.72,2151.21,348.29,370.072,394.225
6821.72,2151.21,348.311,370.847,394.262
6831.72,2151.02,348.311,370.884,394.262
6841.72,2151.13,348.318,370.884,394.328
6851.72,2151.13,348.318,370.919,394.343
6861.72,2151.46,348.342,370.957,394.343
6871.72,2151.46,348.375,370.957,394.421
6881.72,2151.58,348.375,370.989,394.344
6891.72,2151.85,348.41,370.989,394.476
6901.72,2151.85,347.768,371.019,394.517
6911.72,2152.44,348.469,371.014,394.517
6921.72,2152.44,348.516,371.014,394.533
6931.72,2153.13,348.516,371.026,394.555
6941.72,2153.63,348.538,371.026,394.555
6951.72,2153.63,348.587,371.055,394.559
6961.72,2154.42,348.587,371.075,394.559
6971.72,2153.33,348.582,371.075,394.573
6981.72,2155.09,348.582,371.143,394.589
6991.72,2155.15,348.583,370.824,394.589
7001.72,2155.15,348.579,371.219,394.632
7011.72,2154.67,348.579,371.214,394.632
7021.72,2154.89,348.601,371.214,394.68
7031.72,2154.89,348.601,371.266,394.744
7041.72,2155.08,348.689,371.287,394.744
7051.72,2155.08,348.698,371.287,394.792
7061.72,2155.7,348.698,371.29,394.714
7071.72,2156.28,348.748,371.29,394.839
7081.72,2156.28,348.056,371.296,394.828
7091.72,2157.14,348.809,371.309,394.828
7101.72,2157.14,348.824,371.309,394.845
7111.72,2157.86,348.824,371.333,394.861
7121.72,2158.54,348.841,371.333,394.861
7131.72,2158.54,348.866,371.384,394.882
7141.72,2158.88,348.866,371.431,394.882
7151.72,2158.74,348.865,371.431,394.926
7161.72,2158.93,348.865,371.503,394.951
7171.72,2158.64,348.885,371.173,394.951
7181.72,2158.64,348.896,371.553,395.036
7191.72,2158.72,348.896,371.576,395.036
7201.72,2159.0,348.94,371.576,395.101
7211.72,2159.0,348.94,371.576,395.111
7221.72,2159.3,348.975,371.6,395.111
7231.72,2159.3,349.019,371.6,395.152
7241.72,2160.56,349.019,371.591,395.152
7251.72,2161.13,349.059,371.591,395.154
7261.72,2161.13,349.059,371.634,395.165
7271.72,2161.76,349.091,371.663,395.165
7281.72,2161.76,349.1,371.663,395.168
7291.72,2161.88,349.1,371.732,395.211
7301.72,2162.15,349.09,371.732,395.211
7311.72,2162.15,349.121,371.784,395.272
7321.72,2162.2,349.114,371.792,395.272
7331.72,2161.42,349.133,371.792,395.319
7341.72,2162.02,349.133,371.837,395.365
7351.73,2162.46,349.168,371.369,395.365
7361.73,2162.46,349.239,371.845,395.418
7371.73,2163.18,349.239,371.863,395.418
7381.73,2163.56,349.299,371.863,395.45
7391.73,2163.56,349.299,371.884,395.474
7401.73,2164.56,349.339,371.931,395.474
7411.73,2164.56,349.37,371.931,395.488
7421.73,2165.21,349.37,371.942,395.508
7431.73,2165.51,349.357,371.942,395.486
7441.73,2165.51,349.357,372.004,395.508
7451.73,2165.6,349.365,372.048,395.508
7461.73,2165.6,349.371,372.048,395.572
7471.73,2165.33,349.371,372.094,395.627
7481.73,2165.74,349.377,372.094,395.627
7491.73,2165.74,349.417,372.119,395.645
7501.73,2165.89,349.428,372.137,395.645
7511.73,2165.96,349.452,372.137,395.714
7521.73,2166.49,349.452,372.155,395.758
7531.73,2166.98,349.532,371.604,395.758
7541.73,2166.98,349.564,372.167,395.742
7551.73,2168.25,349.564,372.185,395.742
7561.73,2168.62,349.572,372.185,395.769
7571.73,2168.62,349.572,372.232,395.761
7581.73,2168.82,349.589,372.235,395.761
7591.73,2168.82,349.589,372.277,395.807
7601.73,2168.58,349.589,372.332,395.794
7611.73,2168.55,349.609,372.332,395.908
7621.73,2168.55,349.609,372.372,395.947
7631.73,2168.92,349.697,372.385,395.947
7641.73,2168.92,349.704,372.385,395.999
7651.73,2169.48,349.704,372.388,396.028
7661.73,2170.03,349.768,372.388,396.028
7671.73,2170.03,349.723,372.413,396.034
7681.73,2171.03,349.805,372.418,396.034
7691.73,2169.48,349.831,372.418,396.022
7701.73,2171.82,349.831,372.473,396.038
7711.73,2172.25,349.831,372.473,396.038
7721.73,2172.25,349.825,372.53,396.064
7731.73,2171.93,349.825,372.566,396.064
7741.73,2171.81,349.835,372.566,396.148
7751.73,2171.81,349.835,372.611,396.194
7761.73,2171.78,349.897,372.531,396.194
7771.73,2171.78,349.929,372.614,396.257
7781.73,2172.44,349.929,372.626,395.991
7791.73,2173.55,349.99,372.626,396.252
7801.73,2173.55,349.99,372.652,396.275
7811.73,2174.09,350.014,372.656,396.275
7821.73,2174.09,350.031,372.656,396.265
7831.73,2174.82,350.031,372.709,396.307
7841.73,2175.15,350.031,372.709,396.307
7851.73,2175.15,349.892,372.768,396.334
7861.73,2175.1,350.053,372.796,396.334
7871.73,2171.74,350.067,372.796,396.376
7881.73,2174.73,350.067,372.857,396.424
7891.73,2175.03,350.089,372.857,396.424
7901.73,2175.03,350.115,372.884,396.485
7911.73,2175.47,350.115,372.895,396.485
7921.73,2175.87,350.186,372.895,396.553
7931.73,2175.87,350.186,372.899,396.562
7941.73,2176.73,350.248,372.863,396.562
7951.73,2176.73,350.276,372.93,396.548
7961.73,2177.83,350.276,372.967,396.034
7971.73,2177.95,350.249,372.967,396.58
7981.73,2177.95,350.249,373.038,396.602
7991.73,2177.92,350.265,373.063,396.602
8001.73,2177.92,350.282,373.063,396.64
8011.73,2178.1,350.282,373.1,396.689
8021.73,2178.07,350.317,373.1,396.689
8031.73,2178.07,350.132,373.118,396.75
8041.73,2178.49,350.366,373.149,396.75
8051.73,2175.64,350.383,373.149,396.809
8061.73,2179.14,350.383,373.155,396.829
8071.73,2179.48,350.452,373.155,396.829
8081.73,2179.48,350.48,373.18,396.86
8091.73,2180.29,350.48,373.2,396.86
8101.73,2179.98,350.499,373.2,396.895
8111.74,2180.97,350.499,373.228,396.872
8121.73,2181.56,350.535,373.225,396.872
8131.74,2181.56,350.529,373.289,396.895
8141.74,2182.08,350.529,373.305,396.483
8151.74,2181.9,350.548,373.305,396.948
8161.74,2181.9,350.548,373.39,396.999
8171.74,2181.59,350.561,373.419,396.999
8181.74,2181.59,350.615,373.419,397.071
8191.74,2181.64,350.615,373.425,397.091
8201.74,2182.6,350.665,373.425,397.113
8211.74,2182.6,350.277,373.43,397.073
8221.74,2183.96,350.703,373.466,397.073
8231.74,2183.96,350.693,373.466,397.107
8241.74,2183.82,350.693,373.52,397.137
8251.74,2183.89,350.699,373.52,397.137
8261.74,2183.89,350.724,373.573,397.206
8271.74,2183.96,350.724,373.591,397.206
8281.74,2183.53,350.766,373.591,397.25
8291.74,2184.18,350.766,373.617,397.311
8301.74,2184.75,350.824,373.22,397.311
8311.74,2184.75,350.876,373.633,397.346
8321.74,2185.62,350.876,373.638,397.346
8331.74,2186.19,350.921,373.638,397.366
8341.74,2186.19,350.921,373.672,397.384
8351.74,2187.15,350.945,373.719,397.384
8361.74,2187.15,350.946,373.719,397.387
8371.74,2187.54,350.946,373.76,397.423
8381.74,2187.52,350.944,373.76,397.428
8391.74,2187.52,350.944,373.825,397.457
8401.74,2186.89,350.963,373.857,397.457
8411.74,2186.89,350.994,373.857,397.548
8421.75,2187.35,350.994,373.864,397.559
8431.75,2187.82,351.056,373.864,397.559
8441.75,2187.82,350.994,373.864,397.598
8451.75,2189.15,351.113,373.89,397.598
8461.75,2187.34,351.127,373.89,397.603
8471.75,2189.68,351.127,373.934,397.598
8481.75,2189.76,351.118,373.934,397.598
8491.75,2189.76,351.144,373.989,397.613
8501.75,2190.11,351.144,374.007,397.613
8511.75,2190.38,351.166,374.007,397.683
8521.75,2190.38,351.166,374.062,397.735
8531.75,2190.04,351.214,374.03,397.735
8541.75,2190.04,351.235,374.094,397.806
8551.75,2190.39,351.235,374.109,397.61
8561.75,2191.25,351.307,374.109,397.847
8571.75,2191.25,351.307,374.102,397.861
8581.75,2192.14,351.338,374.137,397.861
8591.75,2192.14,351.377,374.137,397.872
8601.75,2192.97,351.377,374.188,397.901
8611.75,2193.35,351.377,374.188,397.901
8621.75,2193.35,351.266,374.223,397.902
8631.75,2193.25,351.377,374.277,397.902
8641.75,2190.05,351.383,374.277,397.981
8651.75,2192.75,351.383,374.319,398.037
8661.75,2193.04,351.453,374.319,398.037
8671.75,2193.04,351.468,374.333,398.095
8681.75,2193.85,351.468,374.347,398.095
8691.75,2194.31,351.534,374.347,398.128
8701.75,2194.31,351.534,374.354,398.121
8711.75,2195.15,351.564,374.372,398.121
8721.75,2195.15,351.592,374.395,398.12
8731.75,2196.07,351.592,374.413,397.781
8741.75,2196.46,351.594,374.413,398.162
8751.75,2196.46,351.594,374.485,398.159
8761.75,2196.5,351.589,374.508,398.159
8771.75,2196.5,351.61,374.508,398.2
8781.75,2196.51,351.61,374.556,398.243
8791.75,2196.67,351.638,374.556,398.243
8801.75,2196.67,351.565,374.615,398.328
8811.75,2196.52,351.713,374.603,398.328
8821.75,2194.13,351.719,374.603,398.391
8831.75,2197.46,351.719,374.606,398.408
8841.75,2197.86,351.779,374.606,398.408
8851.75,2197.86,351.803,374.633,398.398
8861.75,2198.96,351.803,374.651,398.398
8871.75,2198.61,351.846,374.651,398.44
8881.75,2199.47,351.846,374.685,398.422
8891.75,2199.76,351.847,374.658,398.422
8901.75,2199.76,351.831,374.79,398.479
8911.75,2199.59,351.831,374.806,397.89
8921.75,2199.57,351.845,374.806,398.574
8931.75,2199.57,351.845,374.836,398.571
8941.75,2199.69,351.944,374.862,398.571
8951.75,2199.69,351.935,374.862,398.636
8961.75,2200.45,351.935,374.846,398.653
8971.75,2201.42,352.021,374.846,398.648
8981.75,2201.42,351.603,374.884,398.636
8991.75,2202.16,352.022,374.914,398.636
9001.75,2202.16,352.033,374.914,398.673
9011.75,2202.24,352.033,374.962,398.688
9021.75,2202.36,352.02,374.962,398.688
9031.75,2202.36,352.057,375.03,398.745
9041.75,2202.23,352.057,375.058,398.745
9051.75,2202.74,352.07,375.058,398.828
9061.75,2202.4,352.07,375.081,398.867
9071.75,2202.75,352.125,374.613,398.867
9081.75,2202.75,352.168,375.101,398.905
9091.75,2203.54,352.168,375.101,398.905
9101.75,2204.06,352.234,375.101,398.931
9111.75,2204.06,352.234,375.129,398.954
9121.75,2204.98,352.27,375.136,398.954
9131.75,2204.98,352.272,375.136,398.937
9141.75,2205.56,352.272,375.213,398.974
9151.75,2205.59,352.248,375.213,398.979
9161.75,2205.59,352.248,375.265,399.024
9171.75,2205.25,352.279,375.3,399.024
9181.75,2205.25,352.315,375.3,399.12
9191.75,2205.65,352.315,375.318,399.152
9201.75,2206.28,352.383,375.318,399.152
9211.75,2206.28,352.326,375.335,399.173
9221.75,2207.25,352.431,375.331,399.173
9231.75,2206.95,352.458,375.331,399.168
9241.75,2208.13,352.458,375.389,399.158
9251.75,2208.38,352.471,374.709,399.158
9261.75,2208.38,352.462,375.456,399.214
9271.75,2208.3,352.462,375.459,399.214
9281.75,2208.48,352.482,375.459,399.238
9291.75,2208.48,352.482,375.495,399.27
9301.75,2208.6,352.498,375.457,399.27
9311.75,2208.6,352.546,375.576,399.379
9321.75,2208.61,352.546,375.567,399.184
9331.75,2209.55,352.63,375.567,399.428
9341.75,2209.55,352.63,375.561,399.423
9351.75,2210.71,352.652,375.582,399.423
9361.75,2210.71,352.668,375.582,399.414
9371.75,2211.13,352.668,375.624,399.428
9381.75,2211.46,352.678,375.624,399.428
9391.75,2211.46,352.588,375.689,399.459
9401.75,2211.17,352.663,375.725,399.459
9411.75,2209.29,352.686,375.725,399.534
9421.76,2210.99,352.686,375.769,399.591
9431.76,2211.16,352.732,375.769,399.591
9441.76,2211.16,352.764,375.788,399.652
9451.76,2211.85,352.764,375.809,399.652
9461.76,2212.36,352.833,375.809,399.7
9471.76,2212.36,352.833,375.816,399.719
9481.76,2213.32,352.887,375.841,399.719
9491.76,2213.32,352.903,375.852,399.69
9501.76,2214.15,352.903,375.846,399.232
9511.76,2214.62,352.899,375.846,399.707
9521.76,2214.62,352.899,375.891,399.727
9531.76,2214.78,352.906,375.95,399.727
9541.76,2214.78,352.947,375.95,399.747
9551.76,2214.9,352.947,376.001,399.776
9561.76,2214.92,352.948,376.001,399.776
9571.76,2214.92,352.871,376.053,399.877
9581.76,2214.82,352.986,376.064,399.877
9591.76,2213.42,353.0,376.064,399.931
9601.76,2215.34,353.0,376.087,399.973
9611.76,2215.89,353.09,376.087,399.973
9621.76,2215.89,353.126,376.089,400.002
9631.76,2216.17,353.126,376.121,400.002
9641.76,2217.01,353.148,376.121,400.033
9651.76,2217.01,353.148,376.124,400.057
9661.76,2217.75,353.181,376.088,400.057
9671.76,2217.75,353.187,376.169,400.024
9681.76,2218.39,353.187,376.211,399.696
9691.76,2218.58,353.196,376.211,400.07
9701.76,2218.58,353.196,376.273,400.094
9711.76,2218.74,353.206,376.293,400.094
9721.76,2218.74,353.224,376.293,400.142
9731.76,2218.51,353.224,376.367,400.205
9741.76,2218.64,353.245,376.367,400.205
9751.76,2218.64,353.194,376.385,400.273
9761.76,2219.24,353.35,376.386,400.273
9771.76,2216.52,353.369,376.386,400.306
9781.76,2220.4,353.369,376.389,400.312
9791.76,2220.65,353.397,376.389,400.312
9801.76,2220.65,353.418,376.414,400.333
9811.76,2221.21,353.418,376.446,400.333
9821.76,2221.72,353.46,376.446,400.364
9831.76,2221.72,353.46,376.47,400.387
9841.76,2222.14,353.473,376.485,400.387
9851.76,2222.14,353.504,376.525,400.384
9861.76,2222.7,353.504,376.536,400.043
9871.76,2222.71,353.495,376.536,400.432
9881.76,2222.71,353.495,376.638,400.464
9891.76,2222.82,353.504,376.651,400.464
9901.76,2222.82,353.529,376.651,400.516
9911.76,2222.72,353.529,376.674,400.559
9921.76,2222.91,353.573,376.674,400.559
9931.76,2222.91,353.573,376.721,400.642
9941.76,2223.15,353.604,376.731,400.642
9951.76,2221.3,353.663,376.731,400.679
9961.76,2224.18,353.663,376.73,400.7
9971.76,2224.63,353.708,376.73,400.7
9981.76,2224.63,353.75,376.764,400.697
9991.76,2225.2,353.75,376.774,400.697
10001.8,2225.83,353.771,376.774,400.721
10011.8,2225.83,353.771,376.818,400.756
10021.8,2226.54,353.803,376.834,400.756
10031.8,2226.54,353.818,376.847,400.75
10041.8,2226.93,353.818,376.885,400.623
10051.8,2227.08,353.812,376.885,400.791
10061.8,2227.08,353.812,376.934,400.806
10071.8,2226.94,353.816,376.992,400.806
10081.8,2226.94,353.838,376.992,400.87
10091.8,2226.96,353.838,377.035,400.932
10101.8,2227.24,353.864,377.035,400.932
10111.8,2227.24,353.877,377.064,401.008
10121.8,2227.5,353.903,377.08,401.008
10131.8,2226.26,353.933,377.08,401.036
10141.8,2228.49,353.933,377.061,401.045
10151.8,2229.0,354.025,377.061,401.045
10161.8,2229.0,354.049,377.104,401.034
10171.8,2230.1,354.049,377.116,401.034
10181.8,2230.59,354.056,377.116,401.072
10191.8,2230.59,354.056,377.157,401.08
10201.8,2230.82,354.08,377.157,401.08
10211.8,2230.82,354.085,377.238,401.116
10221.8,2230.57,354.085,377.261,400.94
10231.8,2230.44,354.082,377.261,401.212
10241.8,2230.44,354.082,377.304,401.242
10251.8,2230.5,354.128,377.329,401.242
10261.8,2230.5,354.168,377.329,401.302
10271.8,2231.23,354.168,377.319,401.323
10281.8,2231.94,354.235,377.319,401.323
10291.8,2231.94,354.073,377.347,401.306
10301.8,2233.09,354.263,377.36,401.306
10311.8,2230.37,354.268,377.36,401.329
10321.8,2232.95,354.268,377.435,401.349
10331.8,2233.19,354.259,377.435,401.349
10341.8,2233.19,354.278,377.49,401.414
10351.8,2232.96,354.278,377.508,401.414
10361.8,2233.22,354.307,377.508,401.485
10371.8,2233.22,354.307,377.53,401.5
10381.8,2233.67,354.344,377.482,401.5
10391.8,2233.67,354.385,377.565,401.547
10401.8,2234.28,354.385,377.562,401.141
10411.8,2235.13,354.425,377.562,401.569
10421.8,2235.13,354.425,377.566,401.59
10431.8,2235.86,354.484,377.59,401.59
10441.8,2235.86,354.51,377.59,401.601
10451.8,2236.39,354.51,377.634,401.616
10461.8,2237.04,354.516,377.634,401.616
10471.8,2237.04,354.333,377.692,401.652
10481.8,2236.97,354.521,377.744,401.652
10491.8,2234.56,354.525,377.744,401.72
10501.8,2236.68,354.525,377.79,401.75
10511.8,2236.97,354.555,377.79,401.75
10521.8,2236.97,354.577,377.823,401.817
10531.8,2237.06,354.577,377.846,401.817
10541.8,2237.59,354.61,377.846,401.854
10551.8,2237.53,354.61,377.851,401.869
10561.8,2238.2,354.693,377.81,401.869
10571.8,2238.2,354.727,377.867,401.886
10581.8,2239.43,354.727,377.866,401.437
10591.8,2240.01,354.75,377.866,401.88
10601.8,2240.01,354.75,377.927,401.911
10611.8,2240.06,354.747,377.992,401.911
10621.8,2240.06,354.756,377.992,401.92
10631.8,2240.33,354.756,378.032,401.973
10641.8,2239.97,354.783,378.032,402.021
10651.8,2239.97,354.342,378.067,402.097
10661.8,2240.42,354.862,378.056,402.097
10671.8,2240.42,354.901,378.056,402.117
10681.8,2241.44,354.901,378.068,402.152
10691.8,2242.45,354.934,378.068,402.152
10701.8,2242.45,354.927,378.107,402.115
10711.8,2242.71,354.927,378.154,402.115
10721.8,2241.44,354.942,378.154,402.137
10731.8,2242.28,354.942,378.229,402.198
10741.8,2242.31,354.942,377.823,402.198
10751.8,2242.31,354.969,378.239,402.252
10761.8,2242.57,354.969,378.257,402.252
10771.8,2242.92,355.015,378.257,402.307
10781.8,2242.92,355.015,378.296,402.362
10791.8,2243.24,355.064,378.309,402.362
10801.8,2243.24,355.114,378.309,402.355
10811.8,2244.62,355.114,378.279,402.369
10821.8,2245.47,355.145,378.279,402.355
10831.8,2245.47,355.145,378.354,402.358
10841.8,2245.55,355.144,378.424,402.358
10851.8,2245.55,355.161,378.424,402.429
10861.8,2245.23,355.161,378.471,402.486
10871.8,2245.36,355.174,378.471,402.486
10881.8,2245.36,355.138,378.491,402.555
10891.8,2245.85,355.218,378.47,402.555
10901.8,2244.54,355.28,378.47,402.57
10911.8,2247.01,355.28,378.49,402.564
10921.8,2247.59,355.314,378.49,402.564
10931.8,2247.59,355.324,378.539,402.56
10941.8,2248.18,355.324,378.579,402.56
10951.8,2248.39,355.327,378.579,402.613
10961.8,2248.39,355.327,378.594,402.609
10971.8,2248.4,355.338,378.552,402.609
10981.8,2248.4,355.35,378.694,402.71
10991.8,2248.11,355.35,378.701,402.295
11001.8,2248.4,355.407,378.701,402.791
11011.8,2248.4,355.407,378.715,402.814
11021.8,2248.9,355.461,378.724,402.814
11031.8,2248.9,355.521,378.724,402.793
11041.8,2250.55,355.521,378.745,402.827
11051.8,2250.95,355.522,378.745,402.827
11061.8,2250.95,355.309,378.778,402.824
11071.8,2250.91,355.518,378.845,402.824
11081.8,2247.35,355.544,378.845,402.863
11091.8,2250.77,355.544,378.885,402.926
11101.8,2250.9,355.557,378.885,402.926
11111.8,2250.9,355.574,378.93,402.986
11121.8,2251.14,355.574,378.951,402.986
11131.8,2251.68,355.634,378.951,403.038
11141.8,2251.49,355.634,378.964,403.095
11151.8,2251.98,355.663,378.873,403.095
11161.8,2251.98,355.746,378.977,403.103
11171.8,2252.99,355.746,378.989,402.727
11181.8,2253.96,355.749,378.989,403.107
11191.8,2253.96,355.749,379.021,403.109
11201.8,2254.45,355.769,379.038,403.109
11211.8,2254.45,355.783,379.038,403.108
11221.8,2254.64,355.783,379.117,403.141
11231.8,2254.29,355.772,379.117,403.175
11241.8,2254.29,355.496,379.187,403.218
11251.8,2254.11,355.803,379.187,403.218
11261.8,2254.11,355.826,379.187,403.297
11271.8,2254.98,355.826,379.208,403.353
11281.8,2255.16,355.889,379.208,403.353
11291.8,2255.16,355.941,379.204,403.376
11301.8,2255.94,355.941,379.236,403.376
11311.8,2255.44,356.001,379.236,403.379
11321.8,2257.03,356.001,379.256,403.367
11331.8,2257.51,355.991,379.057,403.367
11341.8,2257.51,355.971,379.342,403.379
11351.8,2257.63,355.971,379.361,403.379
11361.8,2257.56,356.003,379.361,403.441
11371.8,2257.56,356.003,379.422,403.499
11381.8,2257.31,356.031,379.445,403.499
11391.8,2257.31,356.057,379.445,403.535
11401.8,2257.74,356.057,379.47,403.473
11411.8,2258.21,356.104,379.47,403.638
11421.8,2258.21,355.443,379.454,403.616
11431.8,2259.55,356.181,379.465,403.616
11441.8,2259.55,356.194,379.465,403.626
11451.8,2260.01,356.194,379.484,403.636
11461.8,2260.7,356.195,379.484,403.636
11471.8,2260.7,356.214,379.544,403.645
11481.8,2260.66,356.214,379.601,403.645
11491.8,2260.46,356.219,379.601,403.691
11501.8,2260.37,356.219,379.639,403.728
11511.8,2260.44,356.23,379.169,403.728
11521.8,2260.44,356.27,379.685,403.799
11531.8,2260.64,356.27,379.692,403.799
11541.8,2260.95,356.29,379.692,403.861
11551.8,2260.95,356.29,379.673,403.886
11561.8,2261.69,356.348,379.717,403.886
11571.8,2261.69,356.396,379.717,403.898
11581.8,2262.46,356.396,379.724,403.911
11591.8,2263.26,356.448,379.724,403.901
11601.8,2263.26,356.448,379.776,403.907
11611.8,2264.07,356.43,379.818,403.907
11621.8,2264.07,356.454,379.818,403.92
11631.8,2264.36,356.454,379.836,403.949
11641.8,2264.17,356.453,379.836,403.949
11651.8,2264.17,356.475,379.919,404.013
11661.8,2264.12,356.467,379.94,404.013
11671.8,2263.3,356.508,379.94,404.084
11681.8,2264.21,356.508,379.963,404.137
11691.8,2264.4,356.549,379.601,404.137
